出表日期,公司代號,公司名稱,股東常(臨時)會日期-常或臨時,股東常(臨時)會日期-日期,停止過戶起訖日期-起,停止過戶起訖日期-訖,預擬配發現金(股利)(元/股)-盈餘,預擬配發現金(股利)(元/股)-法定盈餘公積、資本公積,預擬配股(元/股)-盈餘,預擬配股(元/股)-法定盈餘公積、資本公積,擬現金增資金額(元),現金增資認購率(%),員工紅利-現金紅利(元),員工紅利-股票紅利(股),特別股股利(元/股),董監酬勞(元),公告日期,公告時間,種類,date
1150516,3312,弘憶股,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150423,100916,,2026-05-17
1150516,3321,同泰,常會,1150625,1150427,1150625,,,,,,,0,0,,0,1150428,102731,,2026-05-17
1150516,3321,同泰,臨時會,1150210,1150112,1150210,,,,,,,0,0,,0,1150109,153051,,2026-05-17
1150516,3338,泰碩,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150417,142147,,2026-05-17
1150516,3346,麗清,常會,1150622,1150424,1150622,,,,,,,0,0,,0,1150511,153405,,2026-05-17
1150516,3356,奇偶,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150409,175850,,2026-05-17
1150516,3376,新日興,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150429,171906,,2026-05-17
1150516,3380,明泰,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150226,145856,,2026-05-17
1150516,3406,玉晶光,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,161319,,2026-05-17
1150516,3413,京鼎,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150423,161052,,2026-05-17
1150516,3416,融程電,常會,1150520,1150322,1150520,,,,,,,0,0,,0,1150410,90756,,2026-05-17
1150516,3419,譁裕,常會,1150624,1150426,1150624,,,,,,,0,0,,0,1150429,144250,,2026-05-17
1150516,3432,台端,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150512,173208,,2026-05-17
1150516,3437,榮創,常會,1150625,1150427,1150625,,,,,,,0,0,,0,1150427,174302,,2026-05-17
1150516,3443,創意,常會,1150521,1150323,1150521,,,,,,,0,0,,0,1150303,172744,,2026-05-17
1150516,3447,展達,常會,1150521,1150323,1150521,,,,,,,0,0,,0,1150303,180824,,2026-05-17
1150516,3450,聯鈞,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150313,140503,,2026-05-17
1150516,3481,群創,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150310,164557,,2026-05-17
1150516,3494,誠研,常會,1150625,1150427,1150625,,,,,,,0,0,,0,1150515,110916,,2026-05-17
1150516,3501,維熹,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150312,165424,,2026-05-17
1150516,3504,揚明光,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150424,155435,,2026-05-17
1150516,3515,華擎,常會,1150527,1150329,1150527,,,,,0,0.00,0,0,,0,1150226,170729,,2026-05-17
1150516,3518,柏騰,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150417,160146,,2026-05-17
1150516,3528,安馳,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150407,160916,,2026-05-17
1150516,3530,晶相光,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150310,85759,,2026-05-17
1150516,3532,台勝科,常會,1150611,1150413,1150611,,,,,0,0.00,0,0,,0,1150323,164048,,2026-05-17
1150516,3533,嘉澤,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150317,145640,,2026-05-17
1150516,3535,晶彩科,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150402,153353,,2026-05-17
1150516,3543,州巧,常會,1150521,1150323,1150521,,,,,,,0,0,,0,1150327,140205,,2026-05-17
1150516,3545,敦泰,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150415,110157,,2026-05-17
1150516,3550,聯穎,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150420,160248,,2026-05-17
1150516,3557,嘉威,常會,1150519,1150321,1150519,,,,,,,0,0,,0,1150305,173800,,2026-05-17
1150516,3563,牧德,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150331,93854,,2026-05-17
1150516,3576,聯合再生,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150414,113733,,2026-05-17
1150516,3583,辛耘,常會,1150605,1150407,1150605,,,,,,,0,0,,0,1150316,105032,,2026-05-17
1150516,3588,通嘉,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150416,100652,,2026-05-17
1150516,3591,艾笛森,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150401,114212,,2026-05-17
1150516,3592,瑞鼎,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150401,170551,,2026-05-17
1150516,3593,力銘,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150507,101957,,2026-05-17
1150516,3596,智易,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150401,85513,,2026-05-17
1150516,3605,宏致,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150428,164232,,2026-05-17
1150516,3607,谷崧,常會,1150615,1150417,1150615,,,,,,,0,0,,0,1150417,171625,,2026-05-17
1150516,3617,碩天,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150310,195905,,2026-05-17
1150516,3622,洋華,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150309,110044,,2026-05-17
1150516,3645,達邁,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150511,172135,,2026-05-17
1150516,3652,精聯,常會,1150616,1150418,1150616,,,,,0,0.00,0,0,,0,1150506,162806,,2026-05-17
1150516,3653,健策,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150416,164628,,2026-05-17
1150516,3661,世芯-KY,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150310,171917,,2026-05-17
1150516,3665,貿聯-KY,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,164413,,2026-05-17
1150516,3669,圓展,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150305,84132,,2026-05-17
1150516,3673,TPK-KY,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150430,172509,,2026-05-17
1150516,3679,新至陞,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150302,103811,,2026-05-17
1150516,3686,達能,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150311,111224,,2026-05-17
1150516,3694,海華,常會,1150616,1150418,1150616,,,,,0,0.00,0,0,,0,1150323,170040,,2026-05-17
1150516,3701,大眾控,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150327,162435,,2026-05-17
1150516,3701,大眾控,臨時會,1150325,1150224,1150325,,,,,,,0,0,,0,1150129,143040,,2026-05-17
1150516,3702,大聯大,常會,1150630,1150502,1150630,,,,,,,0,0,,0,1150505,171036,,2026-05-17
1150516,3703,欣陸,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150312,171644,,2026-05-17
1150516,3704,合勤控,常會,1150615,1150417,1150615,,,,,,,0,0,,0,1150320,155550,,2026-05-17
1150516,3705,永信,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150304,171724,,2026-05-17
1150516,3706,神達,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150310,105052,,2026-05-17
1150516,3708,上緯投控,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150304,110427,,2026-05-17
1150516,3711,日月光投控,常會,1150624,1150426,1150624,,,,,0,0.00,0,0,,0,1150327,171635,,2026-05-17
1150516,3712,永崴投控,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150402,173315,,2026-05-17
1150516,3714,富采,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150410,91808,,2026-05-17
1150516,3715,定穎投控,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150424,151441,,2026-05-17
1150516,3715,定穎投控,臨時會,1150311,1150210,1150311,,,,,,,0,0,,0,1150205,165924,,2026-05-17
1150516,3716,中化控股,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150311,181851,,2026-05-17
1150516,3717,聯嘉投控,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150417,104829,,2026-05-17
1150516,4104,佳醫,常會,1150625,1150427,1150625,,,,,,,0,0,,0,1150508,173722,,2026-05-17
1150516,4106,雃博,常會,1150625,1150427,1150625,,,,,,,0,0,,0,1150513,93721,,2026-05-17
1150516,4108,懷特,常會,1150609,1150411,1150609,,,,,0,0.00,0,0,,0,1150226,94904,,2026-05-17
1150516,4119,旭富,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150327,90857,,2026-05-17
1150516,4133,亞諾法,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150225,164730,,2026-05-17
1150516,4137,麗豐-KY,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150310,151124,,2026-05-17
1150516,4142,國光生,常會,1150604,1150406,1150604,,,,,,,0,0,,0,1150423,160320,,2026-05-17
1150516,4148,全宇生技-KY,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150324,172827,,2026-05-17
1150516,4155,訊映,常會,1150602,1150404,1150602,,,,,,,0,0,,0,1150407,100744,,2026-05-17
1150516,4164,承業醫,常會,1150604,1150406,1150604,,,,,,,0,0,,0,1150423,165818,,2026-05-17
1150516,4169,泰宗,常會,1150605,1150407,1150605,,,,,,,0,0,,0,1150313,165506,,2026-05-17
1150516,4178,永笙-KY,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150421,162038,,2026-05-17
1150516,4178,永笙-KY,臨時會,1150304,1150203,1150304,,,,,,,0,0,,0,1150204,170402,,2026-05-17
1150516,4190,佐登-KY,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150414,174820,,2026-05-17
1150516,4195,基米-創,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150320,183147,,2026-05-17
1150516,4195,基米-創,臨時會,1150417,1150319,1150417,,,,,,,0,0,,0,1150304,142858,,2026-05-17
1150516,4306,炎洲,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150401,153304,,2026-05-17
1150516,4414,如興,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150514,171552,,2026-05-17
1150516,4426,利勤,常會,1150625,1150427,1150625,,,,,0,0.00,0,0,,0,1150407,171909,,2026-05-17
1150516,4438,廣越,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150325,160452,,2026-05-17
1150516,4439,冠星-KY,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150507,101300,,2026-05-17
1150516,4440,宜新實業,常會,1150520,1150322,1150520,,,,,,,0,0,,0,1150305,101415,,2026-05-17
1150516,4441,振大環球,常會,1150511,1150313,1150511,,,,,,,0,0,,0,1150316,160218,,2026-05-17
1150516,4526,東台,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150415,93022,,2026-05-17
1150516,4532,瑞智,常會,1150612,1150414,1150612,,,,,0,0.00,0,0,,0,1150319,115735,,2026-05-17
1150516,4536,拓凱,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150424,151921,,2026-05-17
1150516,4540,全球傳動,常會,1150629,1150501,1150629,,,,,,,0,0,,0,1150504,180755,,2026-05-17
1150516,4545,銘鈺,常會,1150624,1150426,1150624,,,,,,,0,0,,0,1150428,161944,,2026-05-17
1150516,4551,智伸科,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150305,160801,,2026-05-17
1150516,4552,力達-KY,常會,1150624,1150426,1150624,,,,,,,0,0,,0,1150331,104207,,2026-05-17
1150516,4555,氣立,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150305,174159,,2026-05-17
1150516,4557,永新-KY,常會,1150605,1150407,1150605,,,,,,,0,0,,0,1150407,164448,,2026-05-17
1150516,4560,強信-KY,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150318,145815,,2026-05-17
1150516,4562,穎漢,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150311,170918,,2026-05-17
1150516,4564,元翎,常會,1150629,1150501,1150629,,,,,,,0,0,,0,1150310,172840,,2026-05-17
1150516,4566,時碩工業,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150313,92421,,2026-05-17
1150516,4569,六方科-KY,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150330,170151,,2026-05-17
1150516,4571,鈞興-KY,常會,1150521,1150323,1150521,,,,,,,0,0,,0,1150304,85608,,2026-05-17
1150516,4572,駐龍,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150311,111732,,2026-05-17
1150516,4576,大銀微系統,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150311,94929,,2026-05-17
1150516,4581,光隆精密-KY,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150311,113330,,2026-05-17
1150516,4583,台灣精銳,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150226,181635,,2026-05-17
1150516,4585,達明,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150306,152136,,2026-05-17
1150516,4588,玖鼎電力,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150325,164820,,2026-05-17
1150516,4590,富田-創,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150325,175001,,2026-05-17
1150516,4720,德淵,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150313,84445,,2026-05-17
1150516,4722,國精化,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150310,160551,,2026-05-17
1150516,4736,泰博,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150312,94311,,2026-05-17
1150516,4737,華廣,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150407,150634,,2026-05-17
1150516,4739,康普,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150310,115849,,2026-05-17
1150516,4746,台耀,常會,1150624,1150426,1150624,,,,,,,0,0,,0,1150429,173940,,2026-05-17
1150516,4755,三福化,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150429,173907,,2026-05-17
1150516,4763,材料*-KY,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150504,100013,,2026-05-17
1150516,4764,雙鍵,常會,1150625,1150427,1150625,,,,,,,0,0,,0,1150407,160843,,2026-05-17
1150516,4766,南寶,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,171506,,2026-05-17
1150516,4770,上品,常會,1150602,1150404,1150602,,,,,,,0,0,,0,1150311,181534,,2026-05-17
1150516,4771,望隼,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150310,85652,,2026-05-17
1150516,4807,日成-KY,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150422,163409,,2026-05-17
1150516,4904,遠傳,常會,1150520,1150322,1150520,,,,,,,0,0,,0,1150302,102917,,2026-05-17
1150516,4906,正文,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150310,145005,,2026-05-17
1150516,4912,聯德控股-KY,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150407,182405,,2026-05-17
1150516,4915,致伸,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150226,90746,,2026-05-17
1150516,4916,事欣科,常會,1150529,1150331,1150529,,,,,0,0.00,0,0,,0,1150310,153257,,2026-05-17
1150516,4919,新唐,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150311,173111,,2026-05-17
1150516,4927,泰鼎-KY,常會,1150429,1150301,1150429,,,,,,,0,0,,0,1150316,150537,,2026-05-17
1150516,4930,燦星網,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150210,85529,,2026-05-17
1150516,4934,太極,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150304,102102,,2026-05-17
1150516,4935,茂林-KY,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150309,175446,,2026-05-17
1150516,4938,和碩,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150312,105418,,2026-05-17
1150516,4942,嘉彰,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150306,151912,,2026-05-17
1150516,4943,康控-KY,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150514,172520,,2026-05-17
1150516,4949,有成精密,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150310,172520,,2026-05-17
1150516,4952,凌通,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150304,112740,,2026-05-17
1150516,4956,光鋐,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150422,100446,,2026-05-17
1150516,4958,臻鼎-KY,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150417,165649,,2026-05-17
1150516,4960,誠美材,常會,1150630,1150502,1150630,,,,,,,0,0,,0,1150508,95807,,2026-05-17
1150516,4960,誠美材,臨時會,1150629,1150531,1150629,,,,,,,0,0,,0,1150508,141622,,2026-05-17
1150516,4961,天鈺,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150402,164929,,2026-05-17
1150516,4967,十銓,常會,1150515,1150317,1150515,,,,,,,0,0,,0,1150319,152843,,2026-05-17
1150516,4968,立積,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150310,170655,,2026-05-17
1150516,4976,佳凌,常會,1150624,1150426,1150624,,,,,,,0,0,,0,1150427,172350,,2026-05-17
1150516,4977,眾達-KY,常會,1150608,1150410,1150608,,,,,,,0,0,,0,1150429,140847,,2026-05-17
1150516,4989,榮科,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150512,174224,,2026-05-17
1150516,4994,傳奇,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150305,144521,,2026-05-17
1150516,4999,鑫禾,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150424,143442,,2026-05-17
1150516,5007,三星,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150316,135941,,2026-05-17
1150516,5203,訊連,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150423,161528,,2026-05-17
1150516,5215,科嘉-KY,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150408,154149,,2026-05-17
1150516,5222,全訊,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150423,144113,,2026-05-17
1150516,5225,東科-KY,常會,1150529,1150331,1150529,,,,,0,0.00,0,0,,0,1150416,180624,,2026-05-17
1150516,5234,達興材料,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150225,160950,,2026-05-17
1150516,5243,乙盛-KY,常會,1150611,1150413,1150611,,,,,,,0,0,,0,1150414,155958,,2026-05-17
1150516,5244,弘凱,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150401,115952,,2026-05-17
1150516,5258,虹堡,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150311,160340,,2026-05-17
1150516,5269,祥碩,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150416,100239,,2026-05-17
1150516,5283,禾聯碩,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150428,91816,,2026-05-17
1150516,5284,jpp-KY,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150312,94340,,2026-05-17
1150516,5285,界霖,常會,1150623,1150425,1150623,,,,,0,0.00,0,0,,0,1150512,103048,,2026-05-17
1150516,5288,豐祥-KY,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150313,94455,,2026-05-17
1150516,5292,華懋,常會,1150520,1150322,1150520,,,,,,,0,0,,0,1150303,165107,,2026-05-17
1150516,5306,桂盟,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,174822,,2026-05-17
1150516,5388,中磊,常會,1150611,1150413,1150611,,,,,,,0,0,,0,1150311,94645,,2026-05-17
1150516,5434,崇越,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150312,143457,,2026-05-17
1150516,5469,瀚宇博,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150420,163421,,2026-05-17
1150516,5471,松翰,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150422,91915,,2026-05-17
1150516,5484,慧友,常會,1150521,1150323,1150521,,,,,,,0,0,,0,1150305,172608,,2026-05-17
1150516,5515,建國,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,144149,,2026-05-17
1150516,5519,隆大,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150311,172741,,2026-05-17
1150516,5521,工信,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150325,140550,,2026-05-17
1150516,5522,遠雄,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,172044,,2026-05-17
1150516,5525,順天,常會,1150525,1150327,1150525,,,,,0,0.00,0,0,,0,1150310,162418,,2026-05-17
1150516,5531,鄉林,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150507,153718,,2026-05-17
1150516,5533,皇鼎,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150312,162140,,2026-05-17
1150516,5534,長虹,常會,1150604,1150406,1150604,,,,,,,0,0,,0,1150424,162418,,2026-05-17
1150516,5538,東明-KY,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150312,145137,,2026-05-17
1150516,5546,永固-KY,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150513,163321,,2026-05-17
1150516,5607,遠雄港,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150312,173057,,2026-05-17
1150516,5608,四維航,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150330,153628,,2026-05-17
1150516,5706,鳳凰,常會,1150601,1150403,1150601,,,,,0,0.00,0,0,,0,1150312,172251,,2026-05-17
1150516,5871,中租-KY,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150325,161042,,2026-05-17
1150516,5876,上海商銀,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150324,155400,,2026-05-17
1150516,5880,合庫金,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150423,171551,,2026-05-17
1150516,5906,台南-KY,常會,1150610,1150412,1150610,,,,,,,0,0,,0,1150312,114037,,2026-05-17
1150516,5907,大洋-KY,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150330,172905,,2026-05-17
1150516,6005,群益證,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150413,104136,,2026-05-17
1150516,6024,群益期,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150402,95436,,2026-05-17
1150516,6108,競國,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150506,154526,,2026-05-17
1150516,6112,邁達特,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150311,172902,,2026-05-17
1150516,6115,鎰勝,常會,1150624,1150426,1150624,,,,,,,0,0,,0,1150313,161723,,2026-05-17
1150516,6116,彩晶,常會,1150520,1150322,1150520,,,,,,,0,0,,0,1150325,160500,,2026-05-17
1150516,6117,迎廣,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150312,173317,,2026-05-17
1150516,6120,達運,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150430,161804,,2026-05-17
1150516,6128,上福,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150325,174329,,2026-05-17
1150516,6133,金橋,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150402,154602,,2026-05-17
1150516,6136,富爾特,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150312,165103,,2026-05-17
1150516,6139,亞翔,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150305,144742,,2026-05-17
1150516,6141,柏承,常會,1150624,1150426,1150624,,,,,,,0,0,,0,1150512,192857,,2026-05-17
1150516,6142,友勁,常會,1150528,1150330,1150528,,,,,0,0.00,0,0,,0,1150331,173707,,2026-05-17
1150516,6152,百一,常會,1150611,1150413,1150611,,,,,0,0.00,0,0,,0,1150415,150821,,2026-05-17
1150516,6153,嘉聯益,常會,1150610,1150412,1150610,,,,,,,0,0,,0,1150430,112503,,2026-05-17
1150516,6155,鈞寶,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150224,154738,,2026-05-17
1150516,6164,華興,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150311,85539,,2026-05-17
1150516,6165,浪凡,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150508,92822,,2026-05-17
1150516,6166,凌華,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150327,91318,,2026-05-17
1150516,6168,宏齊,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150402,150225,,2026-05-17
1150516,6176,瑞儀,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150402,150231,,2026-05-17
1150516,6177,達麗,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150416,115235,,2026-05-17
1150516,6183,關貿,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150310,141334,,2026-05-17
1150516,6184,大豐電,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150311,154720,,2026-05-17
1150516,6189,豐藝,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150331,180454,,2026-05-17
1150516,6191,精成科,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150421,162150,,2026-05-17
1150516,6192,巨路,常會,1150624,1150426,1150624,,,,,0,0.00,0,0,,0,1150514,143045,,2026-05-17
1150516,6196,帆宣,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150304,150540,,2026-05-17
1150516,6197,佳必琪,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150323,170046,,2026-05-17
1150516,6201,亞弘電,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150311,91018,,2026-05-17
1150516,6202,盛群,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150330,151109,,2026-05-17
1150516,6205,詮欣,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150306,163951,,2026-05-17
1150516,6206,飛捷,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150311,111030,,2026-05-17
1150516,6209,今國光,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150508,103432,,2026-05-17
1150516,6213,聯茂,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150330,164552,,2026-05-17
1150516,6214,精誠,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150414,143454,,2026-05-17
1150516,6215,和椿,常會,1150529,1150331,1150529,,,,,0,0.00,0,0,,0,1150408,91411,,2026-05-17
1150516,6216,居易,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150409,95326,,2026-05-17
1150516,6224,聚鼎,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150506,180010,,2026-05-17
1150516,6225,天瀚,常會,1150514,1150316,1150514,,,,,0,0.00,0,0,,0,1150331,145858,,2026-05-17
1150516,6225,天瀚,臨時會,1150130,1150101,1150130,,,,,0,0.00,0,0,,0,1141215,92655,,2026-05-17
1150516,6226,光鼎,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150317,172029,,2026-05-17
1150516,6230,尼得科超眾,常會,1150624,1150426,1150624,,,,,0,0.00,0,0,,0,1150317,114245,,2026-05-17
1150516,6235,華孚,常會,1150522,1150324,1150522,,,,,0,0.00,0,0,,0,1150305,145323,,2026-05-17
1150516,6239,力成,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150311,154359,,2026-05-17
1150516,6243,迅杰,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150507,91421,,2026-05-17
1150516,6257,矽格,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,153253,,2026-05-17
1150516,6269,台郡,常會,1150528,1150330,1150528,,,,,0,0.00,0,0,,0,1150417,104121,,2026-05-17
1150516,6271,同欣電,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150415,93218,,2026-05-17
1150516,6272,驊陞,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150312,101812,,2026-05-17
1150516,6277,宏正,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150310,195911,,2026-05-17
1150516,6278,台表科,常會,1150617,1150419,1150617,,,,,0,0.00,0,0,,0,1150325,103725,,2026-05-17
1150516,6281,全國電,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150310,174723,,2026-05-17
1150516,6282,康舒,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150311,171244,,2026-05-17
