出表日期,報告年度,公司代號,公司名稱,用水量(公噸),資料範圍,用水密集度-密集度(公噸/單位) ,用水密集度-單位,取得驗證,date
1150513,113,7736,虎山,9724.0000,母公司,N/A,N/A,N/A,2026-05-17
1150513,113,7740,熙特爾,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,7749,意騰-KY,1952.0000,用水範圍為意騰科技總公司，本公司無製程用水皆屬生活用水。,N/A,N/A,N/A,2026-05-17
1150513,113,7788,松川精密,63663.0000,已完成母公司台灣廠區,14.1312,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8011,台通,7454.3270,總部+工廠,N/A,N/A,N/A,2026-05-17
1150513,113,8016,矽創,6969.5890,矽創(新竹總公司及臺北辦公室),2.1895,N/A,N/A,2026-05-17
1150513,113,8021,尖點,24381.0000,僅母公司,22.5204,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8028,昇陽半導體,746246.0000,新竹巿力行路6號;台中巿梧棲區建七路2號,210.1150,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8033,雷虎,8132.0000,雷虎科技母公司,57.6517,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8039,台虹,91.8500,一廠、二廠、三廠、五廠,11.1802,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8045,達運光電,5184.0000,已完成母公司。,0.0299,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8046,南電,3460784.6000,母公司,107.2000,公噸/百萬元營業額,ISO 14046,2026-05-17
1150513,113,8070,長華*,1377000.0000,包含合併財務報表之母子公司,79.9100,公噸/百萬元營業額,確信準則3000號（TWSAE3000）,2026-05-17
1150513,113,8072,陞泰,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8081,致新,8785.0000,僅母公司,1.2050,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8101,華冠,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8103,瀚荃,3947.9822,新北市淡水區中正東路一段3巷9號9樓,N/A,N/A,N/A,2026-05-17
1150513,113,8104,錸寶,N/A,N/A,3.0820,百萬公升/產品量,N/A,2026-05-17
1150513,113,8105,凌巨,3251195.0000,凌巨科技股份有限公司台灣八德廠、台灣新竹廠、台灣頭份廠、大陸和霖廠,370.8393,公噸/百萬元營業額,ISO14001,2026-05-17
1150513,113,8110,華東,1039581.0000,僅母公司,0.0027,公噸/產品,N/A,2026-05-17
1150513,113,8112,至上,4.4080,2024年度至上電子(母公司)、尚驛、保康特、高達能源、威恆香港、高照國際、香港芯知己。,N/A,N/A,N/A,2026-05-17
1150513,113,8114,振樺電,11057.0000,母公司,N/A,N/A,N/A,2026-05-17
1150513,113,8131,福懋科,1658216.0000,福懋科技公司全廠區,N/A,N/A,N/A,2026-05-17
1150513,113,8150,南茂,1611852.0000,113年度南茂集團台灣六個廠區,71.0195,公噸/百萬元營業額,ISO 46001,2026-05-17
1150513,113,8162,微矽電子-創,124000.0000,公司竹東廠及竹南廠,116.5249,公噸/百萬元營業額,中華民國確信準則3000號,2026-05-17
1150513,113,8163,達方,527490.0000,達方(包含總部與桃園廠、台南廠、蘇州廠、淮安廠、重慶廠、越南廠),37.1900,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8201,無敵,2.9800,母公司與子公司。,N/A,N/A,N/A,2026-05-17
1150513,113,8210,勤誠,147350.0000,勤誠總部、嘉義廠、勤昆廠、前盛廠、勤鋒廠、美國辦公室、德國辦公室、中國辦公室,0.0100,百萬公升/百萬營收,N/A,2026-05-17
1150513,113,8213,志超,4359.6650,本公司(母公司)、統盟無錫、祥豐中山、志超遂寧、志超越南、宇環科技、志昱科技,0.2462,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8215,明基材,13520895.0616,桃園廠區、雲林廠區及大陸廠區,727.1644,公噸/百萬元營業額,ISO 46001,2026-05-17
1150513,113,8222,寶一,18860.0000,母公司,0.0210,百萬公升/百萬元營業額,N/A,2026-05-17
1150513,113,8249,菱光,0.7461,母公司,0.0178,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8261,富鼎,3582.0500,母公司,1.2276,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8271,宇瞻,10490.0000,宇瞻營業總部1-7樓，自來水水費單,1.3385,公噸/百萬元營業額,確信準則3000號,2026-05-17
1150513,113,8341,日友,274094.0000,日友公司雲林廠、彰濱廠、台北辦公室,0.0031,百萬公升/公噸=所有地區總取水量÷總廢棄物處理量(總廢棄物處理量包含焚化處理、固化處理及物化處理量，不包含掩埋處理量,N/A,2026-05-17
1150513,113,8367,建新國際,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8374,羅昇,1065.0000,台灣營運據點,1.0400,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8404,百和興業-KY,1168396.0000,江蘇百宏複合材料科技股份有限公司、東莞百宏實業有限公司、越南百宏責任有限公司,170.4300,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8411,福貞-KY,397130.0000,本公司(福貞控股)及所屬轉投資孫公司(「鼎新金屬股份有限公司」、「鼎立金屬包裝股份有限公司」、「福建福貞金屬包裝有限公司」、「福建福天食品有限公司」、「山東福貞金屬包裝有限公司」、「河南福貞金屬包裝有限公司」)作為揭露範疇,N/A,N/A,N/A,2026-05-17
1150513,113,8422,可寧衛,531317.1184,本公司以下營運據點：上評資源循環股份有限公司、大倉實業股份有限公司、大創綠能股份有限公司、大寧股份有限公司、可寧衛企業股份有限公司、可寧衛股份有限公司-固化廠、可寧衛股份有限公司-總部、吉鼎材料股份有限公司、吉衛股份有限公司,102.7910,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8429,金麗-KY,9560.3125,合併報表母子公司,72.1119,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8438,昶昕,46884.0000,2024大園一廠、大園廠、海湖廠、蘆竹廠、含銅廢液處理廠,0.3628,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8442,威宏-KY,175.9000,合併財務報表之母子公司,N/A,N/A,N/A,2026-05-17
1150513,113,8443,阿瘦,13079.0000,母公司,11.5100,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8454,富邦媒,107407.3346,合併財務報表之母子公司。,0.8763,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8462,柏文,819098.8600,包含合併財務報表之母子公司,159.8866,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8463,潤泰材,59220.0000,母公司個體(涵蓋所有營運據點),12.6703,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8464,億豐,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8466,美吉吉-KY,178020.0000,"美喆國際企業股份有限公司(土城總公司：新北市土城區大暖路126號及台南廠區：台南市安南區工業三路16號)
東莞美哲塑膠製品有限公司
東莞普隆塑膠製品有限公司",46.1033,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8467,波力-KY,160872.0000,台灣總公司/台灣大里廠/桐鄉波力/桐鄉健佑,0.0001,公噸/產品,N/A,2026-05-17
1150513,113,8473,山林水,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8476,台境*,7600.0000,母公司,0.5200,"百萬公升/億元
",N/A,2026-05-17
1150513,113,8478,東哥遊艇,12880.0000,台灣營運據點,0.0026,百萬公升/百萬營業額,N/A,2026-05-17
1150513,113,8481,政伸,15392.0000,母公司,26.4342,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8482,商億-KY,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8487,愛爾達-創,4.8380,本公司以下營運據點：愛爾達科技股份有限公司,2.9245,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8488,吉源-KY,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8499,鼎炫-KY,3502.0000,就主要生產基地隆揚電子(昆山)股份有限公司進行蒐集。,N/A,N/A,N/A,2026-05-17
1150513,113,8926,台汽電,907950.0000,台汽電官田廠,154.1126,公噸/百萬元營業額,確信準則3000號（TWSAE3000）,2026-05-17
1150513,113,8940,新天地,57780.0000,新天地梧棲創始店、新天地崇德旗艦店、新天地旱溪東區店,89.6092,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,8996,高力,28330.0000,已完成母公司,7.5086,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9802,鈺齊-KY,547033.0000,合併財務報表之母子公司,N/A,N/A,N/A,2026-05-17
1150513,113,9902,台火,0.8090,合併財務報表之母子公司,0.0030,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9904,寶成,5132100.0000,本公司製鞋業務範圍,0.0228,公噸/產品,113年臺灣區域水資源數據，由臺灣檢驗科技股份有限公司(SGS Taiwan Ltd.)以AA 1000AS v3第二類型高度保證等級(Type 2 High Level) 進行保證,2026-05-17
1150513,113,9905,大華,106960.0000,僅母公司,46.3400,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9906,欣巴巴,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9907,統一實,1096118.0000,母公司個體(包含:台灣個體一廠及二廠),67.5200,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9908,大台北,13527.0000,母公司二棟大樓自用樓層及內湖工務部,4.0770,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9910,豐泰,1052000.0000,包含豐泰集團總部及各地區子公司，但不包含控股等關係企業。,12.0246,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9911,櫻花,13715.6568,盤查邊界為台灣櫻花國內各廠區及部份子公司。,1.4300,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9912,偉聯,577.0000,母公司,N/A,N/A,N/A,2026-05-17
1150513,113,9914,美利達,65710.0000,母公司,0.0012,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9917,中保科,56873.2000,總公司旗下據點及分公司,7.2480,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9918,欣天然,1646.0000,欣欣大樓,0.8343,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9919,康那香,190291.0000,"佳里廠: 臺南市佳里區民安里同安寮77-1號
口寮廠: 臺南市將軍區將軍里三吉66之1號
佳里三廠: 臺南市將軍區苓仔寮里源頭1-2號",96.7918,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9921,巨大,2267467.4073,巨大集團不含台灣與大陸以外之銷售據點,0.5622,公噸/產品,N/A,2026-05-17
1150513,113,9924,福興,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9925,新保,6536.0000,科技總部,N/A,N/A,N/A,2026-05-17
1150513,113,9926,新海,5229.0000,母公司,2.2400,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9927,泰銘,29150.0000,全廠,5.2295,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9928,中視,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9929,秋雨,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9930,中聯資源,240020.0000,涵蓋母公司南部研磨廠及中部研磨廠,20.1877,公噸/百萬元營業額,ISO 46001,2026-05-17
1150513,113,9931,欣高,1230.0000,母公司,10.1200,公噸/產品,N/A,2026-05-17
1150513,113,9933,中鼎,108795.0000,中鼎工程所有營運據點,11.1000,公噸/⼈,N/A,2026-05-17
1150513,113,9934,成霖,3927.0000,"A.6.僅揭露母公司
B.子公司(山東美林衛浴有限公司)-用水量732763公噸；用水密度304.1773公噸/百萬元營業額",0.5219,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9935,慶豐富,13683.9197,母公司,N/A,N/A,N/A,2026-05-17
1150513,113,9937,全國,449087.1100,包含合併財務報表之母子公司,0.5077,公噸/產品銷售量(公秉),N/A,2026-05-17
1150513,113,9938,百和,2224559.5200,本公司、越南百和責任有限公司、印尼百和股份有限公司、江蘇百宏複合材料股份有限公司、東莞百宏實業有限公司及越南百宏責任有限公司,146.5305,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9939,宏全,1824.4700,宏全國際包材、飲料事業體,0.1811,公噸/百萬元營業額,ISAE 3000,2026-05-17
1150513,113,9940,信義,73558.9905,信義房屋股份有限公司,5.9189,公噸/一千工時,ISO 46001,2026-05-17
1150513,113,9941,裕融,14665.0000,母公司+子公司新鑫、裕富,8.8200,公噸/員工人數,N/A,2026-05-17
1150513,113,9942,茂順,84954.0000,茂順一至六廠及租賃廠,N/A,N/A,N/A,2026-05-17
1150513,113,9943,好樂迪,378.2970,無,0.1400,取水量(百萬公升)/組織特定度量值(營業收入(佰萬元)),N/A,2026-05-17
1150513,113,9944,新麗,11223.0000,母公司,7.6600,公噸/產品,N/A,2026-05-17
1150513,113,9945,潤泰新,55283.8180,已完成母公司,8.1002,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9946,三發地產,2506.0000,已完成合併財務報表之母子公司,N/A,N/A,N/A,2026-05-17
1150513,113,9955,佳龍,4698.0000,已完成母公司,0.2520,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,9958,世紀鋼,20179.6071,世紀鋼個體公司,3.8874,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1101,台泥,15870000.0000,台灣與中國大陸水泥事業，包含台泥水泥廠、製品廠及轄下發貨站、粉磨站、辦公室，以及子公司萬青水泥、鳳勝實業、Hong Kong Cement、礦業公司、環保科技公司100%營運據點,250.7999,公噸/百萬元營業額,ISO 46001,2026-05-17
1150513,113,1102,亞泥,2590000.0000,母公司,0.8520,噸-水/噸-水泥膠結材料,ISO 46001,2026-05-17
1150513,113,1103,嘉泥,164232.0000,已完成合併財務報表之母子公司,55.0034,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1104,環泥,297000.0000,母公司,48.3792,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1108,幸福,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,1109,信大,359119.0000,母公司,0.6124,公噸/產品,N/A,2026-05-17
1150513,113,1110,東泥,2458.0000,母公司。,0.0013,公噸/千元營業額,N/A,2026-05-17
1150513,113,1201,味全,2045621.6812,母公司6大單位:總部 中研所 營業所 台中廠 斗六廠 高雄廠,0.2460,百萬公升/佰萬元,N/A,2026-05-17
1150513,113,1203,味王,341681.0000,母公司,0.1540,百萬公升／百萬元,N/A,2026-05-17
1150513,113,1210,大成,620.6245,大成長城母公司與台灣子公司,0.3687,公噸/產品,N/A,2026-05-17
1150513,113,1213,大飲,90210.4000,依據生產排程 計算每日用水量。,597.2372,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1215,卜蜂,1084587.0000,南投肉食品加工廠、台中飼料廠、高雄飼料廠、雲林飼料廠,N/A,N/A,N/A,2026-05-17
1150513,113,1216,統一,4592406.0000,永康總廠、新市總廠(含冰品廠、冷調食品廠)、台中總廠、楊梅總廠(含瑞芳礦泉水廠)及中壢總廠 (含麻豆麵包廠)、TMR、物流倉庫、台北分公司、高雄辦公室、內湖辦公室、五股辦公室、湖口園區(含冰塊廠)等廠區,90.0896,公噸/百萬元營業額,ISO 46001,2026-05-17
1150513,113,1217,愛之味,389.6480,愛之味股份有限公司,0.0900,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1218,泰山,N/A,N/A,0.0327,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1219,福壽,445185.0000,母公司與子公司福壽新、萬集盛與洽富,31.0600,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1220,台榮,746930.0000,本公司雲林廠+高雄廠,2.7770,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1225,福懋油,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,1227,佳格,652320.0000,"佳格食品集團
母公司：佳格食品股份有限公司台北總公司及6處營業所、大園廠(含宿舍)及中壢廠
子公司：佳乳食品股份有限公司湖口廠",40.3890,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1229,聯華,52449.9000,"母公司-聯華實業投資控股(股)公司 以及  
子公司-聯華製粉食品(股)公司、聯華置產(股)公司",6.5513,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1231,聯華食,600.6600,本公司在臺灣的各工廠為主,0.0492,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1232,大統益,266636.0000,僅母公司,16.0915,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1233,天仁,94481.0000,包括國內非商場門市據點、總公司、工廠、業務中心、茶文化館、子公司等，共61處。,80.6937,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1234,黑松,764000.0000,母公司(含台北總公司、中壢廠、斗六廠),3.8668,公噸/產品,N/A,2026-05-17
1150513,113,1235,興泰,3065.0000,依113年台灣自來水公司使用度數資訊 ,27.1966,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1236,宏亞,90668.0000,桃園工廠,45.8300,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1256,鮮活果汁-KY,393519.0000,鮮活控股股份有限公司旗下主要營運所在地之蘇州鮮活飲品股份有限公司、鮮活果汁工業（天津）有限公司及廣東鮮活果汁生物科技有限公司。,98.2997,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1301,台塑,21901600.0000,母公司,0.1500,百萬公升/個體財報營收百萬元,ISO 14046:2014,2026-05-17
1150513,113,1303,南亞,15959684.0504,南亞母公司+台灣子公司,107.8975,公噸/百萬元營業額,"ISO 46001,ISO 14046",2026-05-17
1150513,113,1304,台聚,938423.0000,台聚高雄廠,4.9655,公噸/產品,ISO 46001,2026-05-17
1150513,113,1305,華夏,2594867.4286,華夏頭份總廠、台氯林園廠、華聚林園廠,3.5967,公噸/產品,ISO 46001,2026-05-17
1150513,113,1307,三芳,142200.0000,母公司,231.5500,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1308,亞聚,485689.0000,林園廠,3.7046,公噸/產品,N/A,2026-05-17
1150513,113,1309,台達化,1073092.1786,林園廠/前鎮廠/頭份廠/中山廠,2.1644,公噸/產品,ISAE 3000,2026-05-17
1150513,113,1310,台苯,1179166.3180,台苯高雄廠(高雄市林園區工業一路7號),3.7947,公噸/產品,N/A,2026-05-17
1150513,113,1312,國喬,207004000.0000,僅限國喬石油化學(股)公司高雄廠,15898.6268,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1313,聯成,249910.0000,林園廠、臨海廠,2.1800,公噸/產品,N/A,2026-05-17
1150513,113,1314,中石化,3114000.0000,主要生產廠及台北總公司,0.2154,公噸/百萬元營業額,ISO 46001,2026-05-17
1150513,113,1315,達新,11283.0000,母公司,0.0063,取水量(百萬公升)/組織特定度量值,N/A,2026-05-17
1150513,113,1316,上曜,485.0000,上曜建設及營造相關子公司上裕營造及永輝室內裝修辦公室,0.3178,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1319,東陽,818455.0000,台灣營運地區（台南總部、桃園觀音廠、台北辦事處）,41.2902,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1321,大洋,147.4600,母公司,1.1206,公噸/產品,N/A,2026-05-17
1150513,113,1323,永裕,69260.0000,"已完成母公司
",46.1385,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1324,地球,10312.6400,總公司（含台中營業所及高雄營業所)、幼獅一廠及幼獅二廠,12.9719,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,1325,恆大,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,1326,台化,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,1337,再生-KY,N/A,N/A,N/A,N/A,N/A,2026-05-17
