出表日期,報告年度,公司代號,公司名稱,董事席次(含獨立董事)(席),獨立董事席次(席),女性董事席次及比率-席,女性董事席次及比率-比率,董事出席董事會出席率,董監事進修時數符合進修要點比率,date
1150513,113,3557,嘉威,7,3,2,28.57%,100.00%,100.00%,2026-05-18
1150513,113,3563,牧德,9,3,1,11.00%,100.00%,100.00%,2026-05-18
1150513,113,3576,聯合再生,10,4,1,10.00%,97.67%,100.00%,2026-05-18
1150513,113,3583,辛耘,9,4,1,11.00%,93.00%,100.00%,2026-05-18
1150513,113,3588,通嘉,7,4,1,14.28%,98.00%,100.00%,2026-05-18
1150513,113,3591,艾笛森,9,4,2,22.22%,95.24%,100.00%,2026-05-18
1150513,113,3592,瑞鼎,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,3593,力銘,10,4,1,10.00%,90.00%,100.00%,2026-05-18
1150513,113,3596,智易,9,3,1,11.11%,88.89%,100.00%,2026-05-18
1150513,113,3605,宏致,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,3607,谷崧,9,3,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,3617,碩天,7,3,2,28.57%,100.00%,100.00%,2026-05-18
1150513,113,3622,洋華,8,2,3,33.33%,97.78%,100.00%,2026-05-18
1150513,113,3645,達邁,9,3,4,44.44%,97.78%,100.00%,2026-05-18
1150513,113,3652,精聯,11,4,1,9.00%,98.00%,100.00%,2026-05-18
1150513,113,3653,健策,11,3,1,9.09%,89.09%,27.27%,2026-05-18
1150513,113,3661,世芯-KY,7,3,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,3665,貿聯-KY,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,3669,圓展,8,4,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,3673,TPK-KY,9,3,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,3679,新至陞,9,3,2,22.22%,100.00%,100.00%,2026-05-18
1150513,113,3686,達能,7,4,2,28.57%,100.00%,100.00%,2026-05-18
1150513,113,3694,海華,7,3,1,14.00%,92.86%,100.00%,2026-05-18
1150513,113,3701,大眾控,6,3,0,0.00%,87.93%,100.00%,2026-05-18
1150513,113,3702,大聯大,9,4,1,11.11%,99.07%,100.00%,2026-05-18
1150513,113,3703,欣陸,7,3,4,57.14%,98.21%,100.00%,2026-05-18
1150513,113,3704,合勤控,9,3,1,11.11%,82.36%,100.00%,2026-05-18
1150513,113,3705,永信,9,3,1,11.11%,97.22%,100.00%,2026-05-18
1150513,113,3706,神達,10,3,0,0.00%,95.71%,100.00%,2026-05-18
1150513,113,3708,上緯投控,8,4,0,0.00%,96.00%,100.00%,2026-05-18
1150513,113,3711,日月光投控,9,3,1,11.11%,92.97%,100.00%,2026-05-18
1150513,113,3712,永崴投控,9,3,1,11.00%,100.00%,100.00%,2026-05-18
1150513,113,3714,富采,9,5,2,22.22%,97.22%,100.00%,2026-05-18
1150513,113,3715,定穎投控,6,3,3,50.00%,100.00%,100.00%,2026-05-18
1150513,113,3716,中化控股,7,4,3,42.86%,94.12%,100.00%,2026-05-18
1150513,113,4104,佳醫,9,3,0,0.00%,95.56%,100.00%,2026-05-18
1150513,113,4106,雃博,9,5,1,11.00%,100.00%,100.00%,2026-05-18
1150513,113,4108,懷特,12,4,2,16.67%,97.92%,61.54%,2026-05-18
1150513,113,4119,旭富,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,4133,亞諾法,7,3,3,43.00%,94.00%,100.00%,2026-05-18
1150513,113,4137,麗豐-KY,8,4,4,50.00%,100.00%,100.00%,2026-05-18
1150513,113,4142,國光生,12,4,3,25.00%,82.00%,92.00%,2026-05-18
1150513,113,4148,全宇生技-KY,9,4,4,44.44%,93.65%,100.00%,2026-05-18
1150513,113,4155,訊映,11,4,4,36.36%,90.91%,100.00%,2026-05-18
1150513,113,4164,承業醫,7,3,1,14.29%,97.00%,100.00%,2026-05-18
1150513,113,4190,佐登-KY,10,4,1,10.00%,97.14%,100.00%,2026-05-18
1150513,113,4306,炎洲,7,3,1,14.29%,100.00%,57.14%,2026-05-18
1150513,113,4414,如興,8,3,2,25.00%,98.46%,75.00%,2026-05-18
1150513,113,4426,利勤,7,4,2,28.50%,73.00%,71.00%,2026-05-18
1150513,113,4438,廣越,7,3,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,4439,冠星-KY,7,3,0,0.00%,92.86%,100.00%,2026-05-18
1150513,113,4440,宜新實業,7,4,0,0.00%,93.75%,100.00%,2026-05-18
1150513,113,4526,東台,13,4,1,8.00%,98.46%,100.00%,2026-05-18
1150513,113,4532,瑞智,9,3,1,11.11%,86.67%,100.00%,2026-05-18
1150513,113,4536,拓凱,10,4,1,10.00%,96.67%,100.00%,2026-05-18
1150513,113,4540,全球傳動,7,3,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,4545,銘鈺,7,3,0,0.00%,94.29%,100.00%,2026-05-18
1150513,113,4551,智伸科,7,4,2,28.57%,96.55%,100.00%,2026-05-18
1150513,113,4552,力達-KY,7,3,1,14.29%,96.10%,100.00%,2026-05-18
1150513,113,4555,氣立,7,4,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,4557,永新-KY,9,3,0,0.00%,98.00%,100.00%,2026-05-18
1150513,113,4560,強信-KY,7,4,1,14.29%,88.57%,100.00%,2026-05-18
1150513,113,4562,穎漢,9,4,1,11.11%,95.56%,100.00%,2026-05-18
1150513,113,4564,元翎,9,4,3,33.33%,91.11%,100.00%,2026-05-18
1150513,113,4566,時碩工業,7,4,2,28.57%,100.00%,100.00%,2026-05-18
1150513,113,4569,六方科-KY,9,3,2,22.22%,90.48%,88.89%,2026-05-18
1150513,113,4571,鈞興-KY,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,4572,駐龍,7,3,2,28.57%,100.00%,100.00%,2026-05-18
1150513,113,4576,大銀微系統,9,3,3,33.33%,100.00%,100.00%,2026-05-18
1150513,113,4581,光隆精密-KY,9,3,2,25.00%,98.44%,100.00%,2026-05-18
1150513,113,4583,台灣精銳,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,4588,玖鼎電力,10,4,1,10.00%,97.50%,100.00%,2026-05-18
1150513,113,4720,德淵,11,4,1,9.09%,98.18%,100.00%,2026-05-18
1150513,113,4722,國精化,9,3,1,11.11%,100.00%,44.44%,2026-05-18
1150513,113,4736,泰博,7,4,1,14.29%,91.07%,90.91%,2026-05-18
1150513,113,4737,華廣,9,4,3,33.33%,88.89%,100.00%,2026-05-18
1150513,113,4739,康普,9,4,2,22.22%,93.33%,100.00%,2026-05-18
1150513,113,4746,台耀,9,4,2,22.22%,100.00%,100.00%,2026-05-18
1150513,113,4755,三福化,9,3,1,11.11%,97.78%,100.00%,2026-05-18
1150513,113,4763,材料-KY,8,4,0,0.00%,97.22%,100.00%,2026-05-18
1150513,113,4764,雙鍵,7,3,1,14.29%,94.29%,100.00%,2026-05-18
1150513,113,4766,南寶,7,3,1,14.29%,97.62%,100.00%,2026-05-18
1150513,113,4770,上品,10,4,1,10.00%,97.50%,100.00%,2026-05-18
1150513,113,4771,望隼,7,4,2,28.57%,96.43%,100.00%,2026-05-18
1150513,113,4807,日成-KY,7,3,1,14.29%,95.24%,100.00%,2026-05-18
1150513,113,4904,遠傳,11,4,2,18.19%,96.30%,100.00%,2026-05-18
1150513,113,4906,正文,9,3,1,11.11%,91.67%,100.00%,2026-05-18
1150513,113,4912,聯德控股-KY,7,3,1,14.29%,95.45%,100.00%,2026-05-18
1150513,113,4915,致伸,9,5,2,22.22%,100.00%,100.00%,2026-05-18
1150513,113,4916,事欣科,7,3,3,42.86%,92.31%,100.00%,2026-05-18
1150513,113,4919,新唐,11,4,1,9.00%,92.21%,100.00%,2026-05-18
1150513,113,4927,泰鼎-KY,11,4,1,9.09%,96.36%,100.00%,2026-05-18
1150513,113,4930,燦星網,5,3,1,20.00%,93.33%,100.00%,2026-05-18
1150513,113,4934,太極,7,3,2,28.57%,92.86%,100.00%,2026-05-18
1150513,113,4935,茂林-KY,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,4938,和碩,12,3,1,8.33%,91.67%,100.00%,2026-05-18
1150513,113,4942,嘉彰,9,4,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,4943,康控-KY,7,3,0,0.00%,98.41%,100.00%,2026-05-18
1150513,113,4949,有成精密,9,4,4,44.44%,98.00%,100.00%,2026-05-18
1150513,113,4952,凌通,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,4956,光鋐,10,4,1,10.00%,88.00%,40.00%,2026-05-18
1150513,113,4958,臻鼎-KY,7,4,1,14.00%,100.00%,100.00%,2026-05-18
1150513,113,4960,誠美材,9,3,2,22.22%,85.57%,100.00%,2026-05-18
1150513,113,4961,天鈺,7,5,3,42.86%,100.00%,100.00%,2026-05-18
1150513,113,4967,十銓,9,5,1,11.11%,97.56%,100.00%,2026-05-18
1150513,113,4968,立積,9,4,1,11.11%,98.00%,100.00%,2026-05-18
1150513,113,4976,佳凌,8,3,0,0.00%,100.00%,62.50%,2026-05-18
1150513,113,4977,眾達-KY,7,3,0,0.00%,97.14%,100.00%,2026-05-18
1150513,113,4989,榮科,7,3,0,0.00%,96.72%,100.00%,2026-05-18
1150513,113,4994,傳奇,6,4,1,16.67%,100.00%,100.00%,2026-05-18
1150513,113,4999,鑫禾,9,4,1,11.11%,86.11%,77.78%,2026-05-18
1150513,113,5007,三星,9,3,1,11.11%,100.00%,90.00%,2026-05-18
1150513,113,5203,訊連,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,5215,科嘉-KY,10,4,0,0.00%,91.43%,70.00%,2026-05-18
1150513,113,5222,全訊,10,4,1,10.00%,96.00%,100.00%,2026-05-18
1150513,113,5225,東科-KY,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,5234,達興材料,8,4,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,5243,乙盛-KY,7,3,1,14.29%,90.48%,100.00%,2026-05-18
1150513,113,5244,弘凱,9,4,0,0.00%,88.89%,100.00%,2026-05-18
1150513,113,5258,虹堡,7,3,1,14.29%,100.00%,71.43%,2026-05-18
1150513,113,5269,祥碩,8,4,0,0.00%,94.44%,100.00%,2026-05-18
1150513,113,5283,禾聯碩,9,3,0,0.00%,97.67%,100.00%,2026-05-18
1150513,113,5284,jpp-KY,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,5285,界霖,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,5288,豐祥-KY,7,3,1,14.29%,97.96%,100.00%,2026-05-18
1150513,113,5292,華懋,7,3,1,14.29%,97.62%,100.00%,2026-05-18
1150513,113,5306,桂盟,7,3,2,29.00%,100.00%,100.00%,2026-05-18
1150513,113,5388,中磊,8,4,1,12.50%,93.75%,100.00%,2026-05-18
1150513,113,5434,崇越,9,3,2,22.20%,100.00%,100.00%,2026-05-18
1150513,113,5469,瀚宇博,9,4,2,22.22%,87.50%,100.00%,2026-05-18
1150513,113,5471,松翰,9,3,1,11.11%,94.44%,44.44%,2026-05-18
1150513,113,5484,慧友,8,4,1,12.50%,97.83%,100.00%,2026-05-18
1150513,113,5515,建國,9,3,1,11.11%,96.00%,100.00%,2026-05-18
1150513,113,5519,隆大,7,3,2,28.57%,97.06%,100.00%,2026-05-18
1150513,113,5521,工信,7,3,1,14.29%,93.88%,100.00%,2026-05-18
1150513,113,5522,遠雄,7,3,2,28.57%,84.62%,85.71%,2026-05-18
1150513,113,5525,順天,13,3,1,7.69%,83.10%,96.15%,2026-05-18
1150513,113,5531,鄉林,7,3,2,28.57%,97.62%,100.00%,2026-05-18
1150513,113,5533,皇鼎,9,3,2,22.22%,97.22%,44.44%,2026-05-18
1150513,113,5534,長虹,10,4,2,20.00%,92.90%,0.00%,2026-05-18
1150513,113,5538,東明-KY,7,4,0,0.00%,89.29%,100.00%,2026-05-18
1150513,113,5546,永固-KY,7,3,1,14.29%,92.86%,100.00%,2026-05-18
1150513,113,5607,遠雄港,7,3,1,14.28%,79.37%,100.00%,2026-05-18
1150513,113,5608,四維航,7,4,3,42.86%,94.64%,100.00%,2026-05-18
1150513,113,5706,鳳凰,9,3,1,11.00%,100.00%,100.00%,2026-05-18
1150513,113,5871,中租-KY,9,4,1,11.00%,99.00%,100.00%,2026-05-18
1150513,113,5876,上海商銀,9,3,2,22.22%,100.00%,100.00%,2026-05-18
1150513,113,5880,合庫金,15,5,2,13.33%,95.71%,100.00%,2026-05-18
1150513,113,5906,台南-KY,7,3,2,0.28%,97.14%,100.00%,2026-05-18
1150513,113,5907,大洋-KY,7,3,1,14.29%,90.91%,100.00%,2026-05-18
1150513,113,6005,群益證,11,3,4,36.36%,92.93%,100.00%,2026-05-18
1150513,113,6024,群益期,7,3,2,28.57%,97.40%,100.00%,2026-05-18
1150513,113,6108,競國,7,4,5,71.43%,93.18%,100.00%,2026-05-18
1150513,113,6112,邁達特,7,7,2,28.57%,100.00%,100.00%,2026-05-18
1150513,113,6115,鎰勝,9,3,2,22.22%,96.83%,100.00%,2026-05-18
1150513,113,6116,彩晶,8,4,4,50.00%,100.00%,100.00%,2026-05-18
1150513,113,6117,迎廣,7,3,3,42.86%,98.11%,100.00%,2026-05-18
1150513,113,6120,達運,5,2,1,20.00%,100.00%,100.00%,2026-05-18
1150513,113,6128,上福,9,3,2,22.22%,100.00%,94.44%,2026-05-18
1150513,113,6133,金橋,7,3,1,14.29%,93.33%,14.29%,2026-05-18
1150513,113,6136,富爾特,7,3,2,28.57%,97.62%,100.00%,2026-05-18
1150513,113,6139,亞翔,9,3,1,11.11%,88.24%,22.22%,2026-05-18
1150513,113,6141,柏承,7,3,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,6142,友勁,7,3,1,14.29%,89.29%,100.00%,2026-05-18
1150513,113,6152,百一,7,3,1,15.00%,96.00%,100.00%,2026-05-18
1150513,113,6153,嘉聯益,7,3,0,0.00%,88.10%,100.00%,2026-05-18
1150513,113,6155,鈞寶,9,3,1,11.11%,93.33%,100.00%,2026-05-18
1150513,113,6164,華興,11,4,1,9.09%,86.00%,100.00%,2026-05-18
1150513,113,6165,浪凡,7,4,4,57.14%,96.00%,78.00%,2026-05-18
1150513,113,6166,凌華,9,4,3,33.33%,94.44%,100.00%,2026-05-18
1150513,113,6168,宏齊,7,4,1,14.29%,88.10%,100.00%,2026-05-18
1150513,113,6176,瑞儀,11,5,1,9.09%,89.31%,100.00%,2026-05-18
1150513,113,6177,達麗,7,3,2,28.57%,100.00%,100.00%,2026-05-18
1150513,113,6183,關貿,14,3,3,21.43%,93.06%,100.00%,2026-05-18
1150513,113,6184,大豐電,9,3,1,11.11%,97.22%,11.11%,2026-05-18
1150513,113,6189,豐藝,9,4,3,33.33%,98.41%,7.33%,2026-05-18
1150513,113,6191,精成科,9,4,2,22.22%,96.29%,100.00%,2026-05-18
1150513,113,6192,巨路,9,3,2,22.22%,86.11%,0.00%,2026-05-18
1150513,113,6196,帆宣,10,4,1,10.00%,98.57%,100.00%,2026-05-18
1150513,113,6197,佳必琪,9,4,3,33.33%,90.74%,100.00%,2026-05-18
1150513,113,6201,亞弘電,7,3,1,14.29%,97.14%,100.00%,2026-05-18
1150513,113,6202,盛群,9,3,2,22.22%,98.00%,100.00%,2026-05-18
1150513,113,6205,詮欣,9,4,2,22.00%,91.00%,100.00%,2026-05-18
1150513,113,6206,飛捷,7,3,2,28.57%,89.29%,100.00%,2026-05-18
1150513,113,6209,今國光,10,4,1,10.00%,98.00%,50.00%,2026-05-18
1150513,113,6213,聯茂,9,4,3,33.33%,96.40%,100.00%,2026-05-18
1150513,113,6214,精誠,10,3,2,20.00%,95.92%,100.00%,2026-05-18
1150513,113,6215,和椿,7,3,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,6216,居易,9,3,3,33.00%,82.00%,100.00%,2026-05-18
1150513,113,6224,聚鼎,9,4,1,11.11%,100.00%,44.44%,2026-05-18
1150513,113,6225,天瀚,7,3,4,57.14%,78.57%,100.00%,2026-05-18
1150513,113,6226,光鼎,9,4,2,22.22%,100.00%,100.00%,2026-05-18
1150513,113,6230,尼得科超眾,15,4,0,0.00%,96.20%,100.00%,2026-05-18
1150513,113,6235,華孚,10,4,1,10.00%,98.33%,100.00%,2026-05-18
1150513,113,6239,力成,10,4,1,10.00%,100.00%,70.00%,2026-05-18
1150513,113,6243,迅杰,7,3,0,0.00%,85.71%,100.00%,2026-05-18
1150513,113,6257,矽格,10,4,2,20.00%,98.75%,100.00%,2026-05-18
1150513,113,6269,台郡,11,4,2,18.18%,98.70%,54.55%,2026-05-18
1150513,113,6271,同欣電,9,3,4,44.44%,91.11%,100.00%,2026-05-18
1150513,113,6277,宏正,10,4,1,10.00%,94.00%,100.00%,2026-05-18
1150513,113,6278,台表科,11,4,4,36.36%,92.42%,63.64%,2026-05-18
1150513,113,6281,全國電,9,4,0,0.00%,97.78%,100.00%,2026-05-18
1150513,113,6282,康舒,11,4,1,9.09%,97.50%,100.00%,2026-05-18
1150513,113,6283,淳安,9,3,2,22.22%,88.89%,100.00%,2026-05-18
1150513,113,6285,啟碁,9,4,3,33.00%,97.80%,100.00%,2026-05-18
1150513,113,6405,悅城,8,4,1,12.50%,100.00%,100.00%,2026-05-18
1150513,113,6409,旭隼,8,4,3,37.50%,81.25%,100.00%,2026-05-18
1150513,113,6412,群電,6,2,2,33.33%,93.93%,100.00%,2026-05-18
1150513,113,6414,樺漢,7,4,4,57.14%,98.41%,100.00%,2026-05-18
1150513,113,6415,矽力*-KY,8,3,1,12.50%,98.44%,100.00%,2026-05-18
1150513,113,6416,瑞祺電通,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,6426,統新,7,3,1,14.30%,100.00%,100.00%,2026-05-18
1150513,113,6431,光麗-KY,10,3,1,10.00%,100.00%,100.00%,2026-05-18
1150513,113,6438,迅得,9,3,1,11.11%,94.20%,100.00%,2026-05-18
1150513,113,6442,光聖,7,3,2,28.00%,100.00%,100.00%,2026-05-18
1150513,113,6443,元晶,8,3,1,12.50%,95.00%,100.00%,2026-05-18
1150513,113,6446,藥華藥,11,4,3,27.27%,98.18%,100.00%,2026-05-18
1150513,113,6449,鈺邦,7,3,0,0.00%,92.86%,100.00%,2026-05-18
1150513,113,6451,訊芯-KY,7,3,1,14.29%,88.10%,100.00%,2026-05-18
1150513,113,6456,GIS-KY,7,3,2,28.57%,100.00%,100.00%,2026-05-18
1150513,113,6464,台數科,15,4,4,27.00%,75.50%,100.00%,2026-05-18
1150513,113,6472,保瑞,8,4,1,12.50%,88.54%,100.00%,2026-05-18
1150513,113,6477,安集,9,3,2,22.22%,98.41%,100.00%,2026-05-18
1150513,113,6491,晶碩,9,3,1,11.11%,85.19%,100.00%,2026-05-18
1150513,113,6504,南六,9,4,1,11.11%,100.00%,100.00%,2026-05-18
1150513,113,6505,台塑化,12,4,2,16.67%,91.03%,91.67%,2026-05-18
1150513,113,6515,穎崴,9,4,0,0.00%,91.11%,100.00%,2026-05-18
1150513,113,6525,捷敏-KY,9,4,3,33.33%,96.30%,100.00%,2026-05-18
1150513,113,6526,達發,7,4,1,14.29%,88.00%,100.00%,2026-05-18
1150513,113,6531,愛普*,7,3,2,28.57%,100.00%,100.00%,2026-05-18
1150513,113,6533,晶心科,7,3,1,14.29%,94.29%,100.00%,2026-05-18
1150513,113,6534,正瀚-創,9,3,2,22.22%,96.83%,100.00%,2026-05-18
1150513,113,6541,泰福-KY,9,4,1,11.11%,86.05%,100.00%,2026-05-18
1150513,113,6550,北極星藥業-KY,7,3,1,14.29%,95.83%,100.00%,2026-05-18
1150513,113,6552,易華電,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,6558,興能高,9,3,2,22.22%,96.83%,100.00%,2026-05-18
1150513,113,6573,虹揚-KY,7,4,3,42.86%,98.00%,100.00%,2026-05-18
1150513,113,6579,研揚,11,3,1,9.09%,96.97%,100.00%,2026-05-18
1150513,113,6581,鋼聯,11,4,1,9.09%,96.10%,100.00%,2026-05-18
1150513,113,6582,申豐,7,3,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,6585,鼎基,8,4,0,0.00%,95.00%,87.50%,2026-05-18
1150513,113,6589,台康生技,10,4,3,30.00%,96.25%,100.00%,2026-05-18
1150513,113,6591,動力-KY,7,4,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,6592,和潤企業,9,3,1,11.11%,95.56%,100.00%,2026-05-18
1150513,113,6598,ABC-KY,7,3,1,14.29%,94.29%,100.00%,2026-05-18
1150513,113,6605,帝寶,10,4,3,30.00%,96.00%,100.00%,2026-05-18
1150513,113,6606,建德工業,8,3,1,9.00%,100.00%,100.00%,2026-05-18
1150513,113,6625,必應,9,4,2,22.22%,96.30%,100.00%,2026-05-18
1150513,113,6641,基士德-KY,7,3,2,28.57%,100.00%,100.00%,2026-05-18
1150513,113,6645,金萬林-創,9,3,2,22.20%,100.00%,100.00%,2026-05-18
1150513,113,6655,科定,8,4,2,25.00%,95.31%,100.00%,2026-05-18
1150513,113,6657,華安,7,3,0,0.00%,98.41%,100.00%,2026-05-18
1150513,113,6658,聯策,7,4,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,6666,羅麗芬-KY,8,4,2,25.00%,100.00%,100.00%,2026-05-18
1150513,113,6668,中揚光,7,3,1,14.29%,95.92%,100.00%,2026-05-18
1150513,113,6669,緯穎,9,4,3,33.33%,100.00%,100.00%,2026-05-18
1150513,113,6670,復盛應用,7,3,0,0.00%,98.00%,100.00%,2026-05-18
1150513,113,6671,三能-KY,9,3,1,11.11%,98.41%,100.00%,2026-05-18
1150513,113,6672,騰輝電子-KY,7,3,1,14.29%,97.14%,100.00%,2026-05-18
1150513,113,6674,鋐寶科技,7,3,1,14.29%,88.57%,100.00%,2026-05-18
1150513,113,6689,伊雲谷,7,3,2,28.57%,100.00%,100.00%,2026-05-18
1150513,113,6691,洋基工程,9,4,1,11.11%,96.84%,100.00%,2026-05-18
1150513,113,6695,芯鼎,9,3,2,22.22%,92.06%,100.00%,2026-05-18
1150513,113,6698,旭暉應材,8,3,3,37.50%,92.16%,100.00%,2026-05-18
1150513,113,6706,惠特,9,3,1,11.00%,96.00%,100.00%,2026-05-18
1150513,113,6715,嘉基,7,3,1,14.28%,95.92%,100.00%,2026-05-18
1150513,113,6719,力智,9,3,2,22.22%,89.81%,100.00%,2026-05-18
1150513,113,6742,澤米,7,3,1,14.29%,95.24%,100.00%,2026-05-18
1150513,113,6743,安普新,10,4,1,10.00%,98.80%,95.00%,2026-05-18
1150513,113,6753,龍德造船,9,3,1,11.11%,95.55%,100.00%,2026-05-18
1150513,113,6754,匯僑設計,8,4,2,25.00%,97.50%,100.00%,2026-05-18
1150513,113,6756,威鋒電子,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,6757,台灣虎航,9,3,1,11.11%,94.05%,100.00%,2026-05-18
1150513,113,6768,志強-KY,7,3,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,6770,力積電,9,5,0,0.00%,93.06%,100.00%,2026-05-18
1150513,113,6771,平和環保-創,7,3,1,14.29%,97.14%,100.00%,2026-05-18
1150513,113,6776,展碁國際,7,4,1,14.29%,96.43%,100.00%,2026-05-18
1150513,113,6781,AES-KY,7,4,2,28.57%,88.46%,100.00%,2026-05-18
1150513,113,6782,視陽,8,4,1,0.13%,100.00%,100.00%,2026-05-18
1150513,113,6789,采鈺,7,4,2,28.57%,97.60%,100.00%,2026-05-18
1150513,113,6790,永豐實,7,3,2,28.57%,97.14%,100.00%,2026-05-18
1150513,113,6792,詠業,8,4,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,6794,向榮生技-創,9,3,4,44.44%,93.33%,100.00%,2026-05-18
1150513,113,6796,晉弘,8,4,1,12.50%,97.50%,100.00%,2026-05-18
1150513,113,6799,來頡,8,3,0,0.00%,96.00%,87.50%,2026-05-18
1150513,113,6805,富世達,7,3,1,14.29%,97.87%,100.00%,2026-05-18
1150513,113,6806,森崴能源,7,3,1,14.29%,98.00%,100.00%,2026-05-18
1150513,113,6807,峰源-KY,9,4,0,0.00%,100.00%,99.00%,2026-05-18
1150513,113,6830,汎銓,9,4,1,11.11%,96.30%,100.00%,2026-05-18
1150513,113,6834,天二科技,9,3,1,11.11%,96.83%,100.00%,2026-05-18
1150513,113,6835,圓裕,9,4,2,22.22%,100.00%,100.00%,2026-05-18
1150513,113,6838,台新藥,7,3,3,42.86%,91.38%,100.00%,2026-05-18
1150513,113,6854,錼創科技-KY創,8,3,1,12.50%,92.31%,75.00%,2026-05-18
1150513,113,6861,睿生光電,7,3,1,14.29%,86.25%,100.00%,2026-05-18
1150513,113,6862,三集瑞-KY,9,4,2,22.22%,97.00%,100.00%,2026-05-18
1150513,113,6863,永道-KY,7,3,0,0.00%,100.00%,100.00%,2026-05-18
1150513,113,6869,雲豹能源,7,4,3,43.00%,98.41%,100.00%,2026-05-18
1150513,113,6873,泓德能源,7,3,1,14.29%,92.31%,100.00%,2026-05-18
1150513,113,6885,全福生技,9,3,4,44.44%,98.41%,100.00%,2026-05-18
1150513,113,6887,寶綠特-KY,8,4,3,37.50%,92.19%,100.00%,2026-05-18
1150513,113,6890,來億-KY,9,3,1,11.11%,95.83%,100.00%,2026-05-18
1150513,113,6901,鑽石投資,9,6,3,33.33%,97.53%,100.00%,2026-05-18
1150513,113,6902,GOGOLOOK-創,7,3,1,14.29%,95.71%,100.00%,2026-05-18
1150513,113,6906,現觀科,7,4,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,6909,創控,9,4,1,11.11%,95.56%,100.00%,2026-05-18
1150513,113,6914,阜爾運通,7,3,1,14.28%,98.00%,100.00%,2026-05-18
1150513,113,6916,華凌,7,4,1,14.29%,94.29%,100.00%,2026-05-18
1150513,113,6918,愛派司,7,3,1,14.29%,96.15%,100.00%,2026-05-18
1150513,113,6919,康霈*,7,3,1,14.29%,91.07%,100.00%,2026-05-18
1150513,113,6923,中台,9,3,1,11.11%,92.06%,100.00%,2026-05-18
1150513,113,6924,榮惠-KY創,7,3,1,14.29%,100.00%,0.00%,2026-05-18
1150513,113,6928,攸泰科技,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,6931,青松健康,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,6933,AMAX-KY,9,4,2,22.22%,95.56%,100.00%,2026-05-18
1150513,113,6936,永鴻生技,9,4,2,22.22%,95.38%,90.00%,2026-05-18
1150513,113,6937,天虹,8,4,2,25.00%,97.50%,100.00%,2026-05-18
1150513,113,6944,兆聯實業,8,4,1,12.50%,100.00%,100.00%,2026-05-18
1150513,113,6949,沛爾生醫-創,7,4,2,28.57%,97.44%,100.00%,2026-05-18
1150513,113,6951,青新-創,7,3,1,14.29%,100.00%,100.00%,2026-05-18
1150513,113,6952,大武山,7,3,2,28.57%,98.40%,100.00%,2026-05-18
1150513,113,6955,邦睿生技-創,9,4,2,22.22%,88.89%,100.00%,2026-05-18
1150513,113,6957,裕慶-KY,9,4,1,11.11%,92.22%,100.00%,2026-05-18
1150513,113,6958,日盛台駿,11,4,3,27.27%,98.70%,100.00%,2026-05-18
1150513,113,6962,奕力-KY,7,3,1,14.29%,100.00%,45.00%,2026-05-18
1150513,113,6965,中傑-KY,7,4,2,28.60%,100.00%,100.00%,2026-05-18
1150513,113,6969,成信實業*-創,7,3,4,57.14%,93.00%,86.00%,2026-05-18
1150513,113,6988,威力暘-創,9,4,1,11.11%,100.00%,100.00%,2026-05-18
1150513,113,6994,富威電力,7,3,2,28.57%,96.43%,100.00%,2026-05-18
