出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,date
1150515,115,1,1528,恩德,712104.00,495156.00,,,216948.00,,,216948.00,252980.00,,-36032.00,19328.00,-16704.00,12622.00,-29326.00,,,-29326.00,22152.00,,-7174.00,-29553.00,,227.00,-7401.00,,227.00,-0.15,2026-05-15
1150515,115,1,1531,高林股,347486.00,296431.00,,,51055.00,,,51055.00,73687.00,,-22632.00,28080.00,5448.00,57.00,5391.00,,,5391.00,48469.00,,53860.00,5391.00,,,53860.00,,,0.03,2026-05-15
1150515,115,1,1532,勤美,3204035.00,2511807.00,,,692228.00,,,692228.00,644731.00,,47497.00,-66955.00,-19458.00,3954.00,-23412.00,,,-23412.00,288746.00,,265334.00,-37698.00,,14286.00,203749.00,,61585.00,-0.09,2026-05-15
1150515,115,1,1533,車王電,1288273.00,930028.00,,,358245.00,,,358245.00,266534.00,,91711.00,25240.00,116951.00,-19289.00,136240.00,,,136240.00,27942.00,,164182.00,82298.00,,53942.00,110240.00,,53942.00,0.84,2026-05-15
1150515,115,1,1535,中宇,2203311.00,1946781.00,,,256530.00,2025.00,2279.00,256784.00,142653.00,,114131.00,9200.00,123331.00,28118.00,95213.00,,,95213.00,52136.00,,147349.00,95213.00,,,147349.00,,,0.77,2026-05-15
1150515,115,1,1536,和大,1193410.00,1115604.00,,,77806.00,0.00,0.00,77806.00,239075.00,,-161269.00,-8442.00,-169711.00,-21391.00,-148320.00,0.00,,-148320.00,-6218.00,,-154538.00,-145770.00,,-2550.00,-151938.00,,-2600.00,-0.52,2026-05-15
1150515,115,1,1537,廣隆,1713997.00,1366310.00,,,347687.00,,,347687.00,152898.00,,194789.00,39002.00,233791.00,60963.00,172828.00,,,172828.00,48828.00,,221656.00,172828.00,,,221656.00,,,2.11,2026-05-15
1150515,115,1,1538,正峰,10367.00,8740.00,,,1627.00,,,1627.00,18125.00,,-16498.00,-19218.00,-35716.00,0.00,-35716.00,,,-35716.00,17277.00,,-18439.00,-35710.00,,-6.00,-18433.00,,-6.00,-1.11,2026-05-15
1150515,115,1,1539,巨庭,241975.00,221394.00,,,20581.00,,,20581.00,22254.00,,-1673.00,8366.00,6693.00,1339.00,5354.00,,,5354.00,13.00,,5367.00,5354.00,,,5367.00,,,0.08,2026-05-15
1150515,115,1,1540,喬福,86231.00,65297.00,,,20934.00,,,20934.00,14075.00,,6859.00,27252.00,34111.00,7027.00,27084.00,,,27084.00,,,27084.00,,,,,,,0.32,2026-05-15
1150515,115,1,1541,錩泰,598810.00,486581.00,,,112229.00,,,112229.00,97353.00,,14876.00,22598.00,37474.00,-420.00,37894.00,,,37894.00,6301.00,,44195.00,37894.00,,,44195.00,,,0.48,2026-05-15
1150515,115,1,1558,伸興,1926175.00,1459972.00,,,466203.00,,,466203.00,350703.00,,115500.00,75449.00,190949.00,37396.00,153553.00,,,153553.00,127955.00,,281508.00,79533.00,,74020.00,138412.00,,143096.00,1.23,2026-05-15
1150515,115,1,1560,中砂,2293229.00,1490669.00,,,802560.00,,,802560.00,358121.00,,444439.00,87512.00,531951.00,89799.00,442152.00,,,442152.00,-39230.00,,402922.00,436359.00,,5793.00,405363.00,,-2441.00,2.94,2026-05-15
1150515,115,1,1563,巧新,1871936.00,1460009.00,,,411927.00,,,411927.00,248771.00,,163156.00,322.00,163478.00,32736.00,130742.00,,,130742.00,-157.00,,130585.00,130706.00,,36.00,130549.00,,36.00,0.60,2026-05-15
1150515,115,1,1568,倉佑,250310.00,157703.00,,,92607.00,,,92607.00,43191.00,,49416.00,14671.00,64087.00,11182.00,52905.00,,,52905.00,-1082.00,,51823.00,52441.00,,464.00,51307.00,,516.00,0.51,2026-05-15
1150515,115,1,1582,信錦,2115340.00,1692944.00,,,422396.00,,,422396.00,310834.00,,111562.00,-23507.00,88055.00,32806.00,55249.00,,,55249.00,227558.00,,282807.00,50989.00,,4260.00,270979.00,,11828.00,0.35,2026-05-15
1150515,115,1,1587,吉茂,754074.00,627317.00,,,126757.00,,,126757.00,104467.00,,22290.00,-19907.00,2383.00,-770.00,3153.00,,,3153.00,32419.00,,35572.00,3153.00,,,35572.00,,,0.04,2026-05-15
1150515,115,1,1590,亞德客-KY,10013502.00,5209930.00,,,4803572.00,,,4803572.00,1478697.00,,3324875.00,99232.00,3424107.00,753181.00,2670926.00,,,2670926.00,1314785.00,,3985711.00,2670974.00,,-48.00,3985792.00,,-81.00,13.35,2026-05-15
1150515,115,1,1597,直得,334402.00,194744.00,,,139658.00,,,139658.00,95357.00,,44301.00,7787.00,52088.00,14180.00,37908.00,,,37908.00,9755.00,,47663.00,37908.00,,,47663.00,,,0.43,2026-05-15
1150515,115,1,1598,岱宇,1638270.00,948192.00,,,690078.00,,,690078.00,632718.00,,57360.00,6744.00,64104.00,29471.00,34633.00,,,34633.00,45209.00,,79842.00,41640.00,,-7007.00,75585.00,,4257.00,0.25,2026-05-15
1150515,115,1,1603,華電,1304277.00,1189077.00,,,115200.00,,,115200.00,52704.00,9346.00,71842.00,-3697.00,68145.00,22445.00,45700.00,,,45700.00,39101.00,,84801.00,45756.00,,-56.00,85435.00,,-634.00,0.29,2026-05-15
1150515,115,1,1604,聲寶,2372906.00,1894667.00,,,478239.00,,,478239.00,325736.00,,152503.00,71831.00,224334.00,32077.00,192257.00,,,192257.00,233651.00,,425908.00,187244.00,,5013.00,418928.00,,6980.00,0.51,2026-05-15
1150515,115,1,1605,華新,41070352.00,37877563.00,,,3192789.00,,,3192789.00,2645468.00,,547321.00,3512706.00,4060027.00,562012.00,3498015.00,,,3498015.00,-3204323.00,,293692.00,3584927.00,,-86912.00,381391.00,,-87699.00,0.81,2026-05-15
1150515,115,1,1608,華榮,3453119.00,2969289.00,,,483830.00,,,483830.00,64408.00,,419422.00,-148662.00,270760.00,67589.00,203171.00,,,203171.00,3989.00,,207160.00,157429.00,,45742.00,161418.00,,45742.00,0.37,2026-05-15
1150515,115,1,1609,大亞,8341066.00,6769117.00,,,1571949.00,491.00,5921.00,1577379.00,402927.00,,1174452.00,-362212.00,812240.00,208683.00,603557.00,,,603557.00,-126600.00,,476957.00,518017.00,,85540.00,377063.00,,99894.00,0.66,2026-05-15
1150515,115,1,1612,宏泰,1919326.00,1585431.00,,,333895.00,,,333895.00,60411.00,,273484.00,45600.00,319084.00,58351.00,260733.00,,,260733.00,182799.00,,443532.00,260746.00,,-13.00,443545.00,,-13.00,0.82,2026-05-15
1150515,115,1,1614,三洋電,1262257.00,1029076.00,,,233181.00,,,233181.00,198287.00,,34894.00,117731.00,152625.00,29775.00,122850.00,,,122850.00,6327.00,,129177.00,122393.00,,457.00,128720.00,,457.00,0.47,2026-05-15
1150515,115,1,1615,大山,1317762.00,1009323.00,,,308439.00,,,308439.00,57707.00,,250732.00,-1450.00,249282.00,64507.00,184775.00,,,184775.00,283091.00,,467866.00,184775.00,,,467866.00,,,0.94,2026-05-15
1150515,115,1,1616,億泰,1302894.00,1174468.00,,,128426.00,,,128426.00,58069.00,,70357.00,-4083.00,66274.00,12756.00,53518.00,,,53518.00,1775.00,,55293.00,53518.00,,,55293.00,,,0.28,2026-05-15
1150515,115,1,1617,榮星,911155.00,835808.00,,,75347.00,,,75347.00,61340.00,,14007.00,2457.00,16464.00,3663.00,12801.00,,,12801.00,42531.00,,55332.00,13556.00,,-755.00,56087.00,,-755.00,0.08,2026-05-15
1150515,115,1,1623,大東電,1862335.00,1453901.00,,,408434.00,,,408434.00,40579.00,,367855.00,-18603.00,349252.00,69188.00,280064.00,,,280064.00,-2698.00,,277366.00,,,,,,,4.33,2026-05-15
1150515,115,1,1626,艾美特-KY,1835215.00,1589819.00,,,245396.00,4747.00,3793.00,244442.00,386745.00,,-142303.00,-54401.00,-196704.00,-29710.00,-166994.00,,,-166994.00,131250.00,,-35744.00,-166994.00,,,-35744.00,,,-1.11,2026-05-15
1150515,115,1,1702,南僑,5815363.00,4413031.00,,,1402332.00,,,1402332.00,1334050.00,,68282.00,71481.00,139763.00,48520.00,91243.00,,,91243.00,364368.00,,455611.00,30589.00,,60654.00,314000.00,,141611.00,0.12,2026-05-15
1150515,115,1,1707,葡萄王,2277961.00,690921.00,,,1587040.00,,622.00,1587662.00,1252331.00,,335331.00,28142.00,363473.00,77018.00,286455.00,,,286455.00,39622.00,,326077.00,174724.00,,111731.00,211999.00,,114078.00,1.18,2026-05-15
1150515,115,1,1708,東鹼,1553624.00,1078717.00,,,474907.00,,,474907.00,215894.00,,259013.00,82028.00,341041.00,63456.00,277585.00,,,277585.00,154618.00,,432203.00,277585.00,,,432203.00,,,1.11,2026-05-15
1150515,115,1,1710,東聯,5345825.00,5257248.00,,,88577.00,,,88577.00,265246.00,,-176669.00,-42622.00,-219291.00,-8101.00,-211190.00,,,-211190.00,247946.00,,36756.00,-127331.00,,-83859.00,45198.00,,-8442.00,-0.15,2026-05-15
1150515,115,1,1711,永光,2045450.00,1605345.00,,,440105.00,,,440105.00,402617.00,0.00,37488.00,26087.00,63575.00,13925.00,49650.00,,,49650.00,22760.00,,72410.00,50555.00,,-905.00,72409.00,,1.00,0.09,2026-05-15
1150515,115,1,1712,興農,4795226.00,3324565.00,,,1470661.00,,,1470661.00,1104070.00,,366591.00,14746.00,381337.00,95797.00,285540.00,,,285540.00,38457.00,,323997.00,283178.00,,2362.00,321635.00,,2362.00,0.67,2026-05-15
1150515,115,1,1713,國化,112434.00,100890.00,,,11544.00,,,11544.00,23693.00,,-12149.00,217772.00,205623.00,0.00,205623.00,,,205623.00,21155.00,,226778.00,,,,,,,1.36,2026-05-15
1150515,115,1,1714,和桐,7139550.00,6337236.00,,,802314.00,,,802314.00,312100.00,,490214.00,45343.00,535557.00,131252.00,404305.00,,,404305.00,530274.00,,934579.00,223134.00,,181171.00,569217.00,,365362.00,0.23,2026-05-15
1150515,115,1,1717,長興,10243036.00,7973080.00,,,2269956.00,,,2269956.00,1734960.00,,534996.00,87231.00,622227.00,192450.00,429777.00,,,429777.00,1017202.00,,1446979.00,428283.00,,1494.00,1446561.00,,418.00,0.37,2026-05-15
1150515,115,1,1720,生達,1651875.00,931281.00,,,720594.00,,,720594.00,377028.00,,343566.00,31696.00,375262.00,76669.00,298593.00,,,298593.00,43688.00,,342281.00,231520.00,,67073.00,273889.00,,68392.00,1.30,2026-05-15
1150515,115,1,1721,三晃,393220.00,415375.00,,,-22155.00,,,-22155.00,41444.00,,-63599.00,-211.00,-63810.00,2037.00,-65847.00,,,-65847.00,25700.00,,-40147.00,-65847.00,,,-40147.00,,,-0.36,2026-05-15
1150515,115,1,1722,台肥,3750158.00,3488095.00,,,262063.00,,,262063.00,310673.00,,-48610.00,274773.00,226163.00,41609.00,184554.00,,,184554.00,394533.00,,579087.00,184554.00,,,579087.00,,,0.19,2026-05-15
1150515,115,1,1723,中碳,1277807.00,958057.00,,,319750.00,,,319750.00,138527.00,,181223.00,35863.00,217086.00,38207.00,178879.00,,,178879.00,53219.00,,232098.00,178879.00,,,232098.00,,,0.77,2026-05-15
1150515,115,1,1725,元禎,2199773.00,2093864.00,,,105909.00,,,105909.00,58497.00,,47412.00,9925.00,57337.00,15741.00,41596.00,,,41596.00,236433.00,,278029.00,41596.00,,0.00,278029.00,,0.00,0.23,2026-05-15
1150515,115,1,1726,永記,2651076.00,1881352.00,,,769724.00,,,769724.00,396542.00,,373182.00,26987.00,400169.00,72080.00,328089.00,,,328089.00,125636.00,,453725.00,328089.00,,,453725.00,,,2.03,2026-05-15
1150515,115,1,1727,中華化,519337.00,426107.00,,,93230.00,,,93230.00,50079.00,,43151.00,-2052.00,41099.00,5200.00,35899.00,,,35899.00,,,35899.00,,,,,,,0.28,2026-05-15
1150515,115,1,1730,花仙子,651549.00,321589.00,,,329960.00,6753.00,7334.00,330541.00,217145.00,,113396.00,20618.00,134014.00,31253.00,102761.00,,,102761.00,5744.00,,108505.00,93636.00,,9125.00,99065.00,,9440.00,1.48,2026-05-15
1150515,115,1,1731,美吾華,452346.00,170568.00,,,281778.00,,,281778.00,207024.00,,74754.00,-1013.00,73741.00,15989.00,57752.00,,,57752.00,1170.00,,58922.00,57752.00,,,58922.00,,,0.43,2026-05-15
1150515,115,1,1732,毛寶,170503.00,99183.00,,,71320.00,,,71320.00,57459.00,,13861.00,3487.00,17348.00,2287.00,15061.00,,,15061.00,1459.00,,16520.00,15061.00,,,16520.00,,,0.35,2026-05-15
1150515,115,1,1733,五鼎,519723.00,344059.00,,,175664.00,,,175664.00,88453.00,,87211.00,-297.00,86914.00,5544.00,81370.00,,,81370.00,883.00,,82253.00,81275.00,,95.00,82138.00,,115.00,0.81,2026-05-15
1150515,115,1,1735,日勝化,599713.00,484199.00,,,115514.00,,,115514.00,86339.00,,29175.00,-1572.00,27603.00,7912.00,19691.00,,,19691.00,16990.00,,36681.00,19691.00,,,36681.00,,,0.20,2026-05-15
1150515,115,1,1736,喬山,11791948.00,5739566.00,,,6052382.00,,,6052382.00,6144921.00,,-92539.00,132714.00,40175.00,16051.00,24124.00,,,24124.00,328698.00,,352822.00,23921.00,,203.00,352644.00,,178.00,0.08,2026-05-15
1150515,115,1,1737,臺鹽,789500.00,470528.00,,,318972.00,,,318972.00,197473.00,,121499.00,-2289.00,119210.00,24754.00,94456.00,,,94456.00,871.00,,95327.00,94456.00,,0.00,95327.00,,0.00,0.47,2026-05-15
1150515,115,1,1752,南光,529627.00,342118.00,,,187509.00,,,187509.00,116752.00,,70757.00,-25551.00,45206.00,13186.00,32020.00,,,32020.00,-1.00,,32019.00,32559.00,,-539.00,32558.00,,-539.00,0.32,2026-05-15
1150515,115,1,1760,寶齡富錦,519291.00,249911.00,,,269380.00,,,269380.00,186162.00,,83218.00,-2619.00,80599.00,28856.00,51743.00,,,51743.00,634.00,,52377.00,51743.00,,,52377.00,,,0.60,2026-05-15
1150515,115,1,1762,中化生,361225.00,210643.00,,,150582.00,,,150582.00,70970.00,,79612.00,22336.00,101948.00,11347.00,90601.00,,,90601.00,2175.00,,92776.00,90601.00,,,92776.00,,,1.64,2026-05-15
1150515,115,1,1773,勝一,3044317.00,1901163.00,,,1143154.00,,,1143154.00,432156.00,,710998.00,48148.00,759146.00,153398.00,605748.00,,,605748.00,18646.00,,624394.00,605771.00,,-23.00,624417.00,,-23.00,2.02,2026-05-15
1150515,115,1,1776,展宇,275332.00,211787.00,,,63545.00,,,63545.00,36515.00,,27030.00,3055.00,30085.00,7189.00,22896.00,,,22896.00,11587.00,,34483.00,21331.00,,1565.00,32614.00,,1869.00,0.35,2026-05-15
1150515,115,1,1783,和康生,190868.00,56307.00,,,134561.00,,,134561.00,76152.00,,58409.00,10239.00,68648.00,15855.00,52793.00,,,52793.00,35789.00,,88582.00,52793.00,,,88582.00,,,0.59,2026-05-15
1150515,115,1,1786,科妍,205322.00,60118.00,,,145204.00,,,145204.00,123902.00,,21302.00,14380.00,35682.00,13726.00,21956.00,,,21956.00,50.00,,22006.00,21956.00,,,22006.00,,,0.29,2026-05-15
1150515,115,1,1789,神隆,659708.00,438173.00,,,221535.00,,,221535.00,213047.00,,8488.00,10837.00,19325.00,2796.00,16529.00,,,16529.00,-228423.00,,-211894.00,16529.00,,,-211894.00,,,0.02,2026-05-15
1150515,115,1,1795,美時,8644409.00,4258787.00,,,4385622.00,,,4385622.00,2426425.00,,1959197.00,-1233298.00,725899.00,158698.00,567201.00,,,567201.00,296145.00,,863346.00,567201.00,,,863346.00,,,2.18,2026-05-15
1150515,115,1,1802,台玻,10244189.00,8274698.00,,,1969491.00,,,1969491.00,1171927.00,9911.00,807475.00,-147944.00,659531.00,74078.00,585453.00,,,585453.00,1580754.00,,2166207.00,593564.00,,-8111.00,2081649.00,,84558.00,0.20,2026-05-15
1150515,115,1,1805,寶徠,103694.00,67083.00,,,36611.00,,,36611.00,17090.00,,19521.00,288.00,19809.00,1441.00,18368.00,,,18368.00,-64.00,,18304.00,18368.00,,,18304.00,,,0.14,2026-05-15
1150515,115,1,1806,冠軍,663911.00,556819.00,,,107092.00,,,107092.00,149822.00,,-42730.00,-4581.00,-47311.00,-8347.00,-38964.00,,,-38964.00,23749.00,,-15215.00,-38964.00,,0.00,-15215.00,,0.00,-0.10,2026-05-15
1150515,115,1,1808,潤隆,5392216.00,3917305.00,,,1474911.00,,,1474911.00,245350.00,,1229561.00,-75959.00,1153602.00,211319.00,942283.00,,,942283.00,-100121.00,,842162.00,942283.00,,,842162.00,,,1.06,2026-05-15
1150515,115,1,1809,中釉,592290.00,477583.00,,,114707.00,,,114707.00,125791.00,10828.00,-256.00,3614.00,3358.00,3747.00,-389.00,,,-389.00,32456.00,,32067.00,8923.00,,-9312.00,30584.00,,1483.00,0.05,2026-05-15
1150515,115,1,1810,和成,1034852.00,855249.00,,,179603.00,,,179603.00,377612.00,,-198009.00,1412863.00,1214854.00,120841.00,1094013.00,,,1094013.00,81352.00,,1175365.00,1098423.00,,-4410.00,1179698.00,,-4333.00,3.64,2026-05-15
1150515,115,1,1817,凱撒衛,611528.00,374104.00,,,237424.00,,,237424.00,119887.00,,117537.00,-1218.00,116319.00,27903.00,88416.00,,,88416.00,24878.00,,113294.00,87774.00,,642.00,112344.00,,950.00,1.21,2026-05-15
1150515,115,1,1903,士紙,39188.00,13329.00,,,25859.00,,,25859.00,34295.00,,-8436.00,-10388.00,-18824.00,156.00,-18980.00,,,-18980.00,-65664.00,,-84644.00,-18980.00,,,-84644.00,,,-0.07,2026-05-15
1150515,115,1,1904,正隆,10422205.00,8272055.00,,,2150150.00,,,2150150.00,1453980.00,,696170.00,-19948.00,676222.00,51875.00,624347.00,,,624347.00,297426.00,,921773.00,623134.00,,1213.00,901456.00,,20317.00,0.56,2026-05-15
1150515,115,1,1906,寶隆,824072.00,758053.00,,,66019.00,,,66019.00,48680.00,,17339.00,-21624.00,-4285.00,-126.00,-4159.00,,,-4159.00,290805.00,,286646.00,,,,,,,-0.03,2026-05-15
1150515,115,1,1909,榮成,10760215.00,9650744.00,,,1109471.00,,,1109471.00,1093483.00,,15988.00,13270.00,29258.00,59036.00,-29778.00,,,-29778.00,515401.00,,485623.00,-27240.00,,-2538.00,487143.00,,-1520.00,-0.02,2026-05-15
1150515,115,1,2002,中鋼,79161889.00,76524791.00,,,2637098.00,,,2637098.00,3257641.00,,-620543.00,-346385.00,-966928.00,893225.00,-1860153.00,,,-1860153.00,3831272.00,,1971119.00,-2451833.00,,591680.00,740114.00,,1231005.00,-0.16,2026-05-15
1150515,115,1,2006,東和鋼鐵,13602390.00,11598009.00,,,2004381.00,,,2004381.00,613619.00,,1390762.00,130372.00,1521134.00,302993.00,1218141.00,,,1218141.00,9401.00,,1227542.00,1211982.00,,6159.00,1221157.00,,6385.00,1.66,2026-05-15
1150515,115,1,2007,燁興,1050591.00,1139060.00,,,-88469.00,,,-88469.00,52341.00,,-140810.00,-84856.00,-225666.00,15552.00,-241218.00,,,-241218.00,3218.00,,-238000.00,,,,,,,-0.45,2026-05-15
1150515,115,1,2008,高興昌,349981.00,289721.00,,,60260.00,,,60260.00,25996.00,,34264.00,-8443.00,25821.00,1897.00,23924.00,,,23924.00,1281.00,,25205.00,,,,,,,0.13,2026-05-15
1150515,115,1,2009,第一銅,799069.00,709371.00,,,89698.00,,,89698.00,15607.00,,74091.00,2583.00,76674.00,0.00,76674.00,,,76674.00,-1501660.00,,-1424986.00,,,,,,,0.21,2026-05-15
1150515,115,1,2010,春源,6434872.00,5752233.00,,,682639.00,,,682639.00,218525.00,,464114.00,8889.00,473003.00,98964.00,374039.00,,,374039.00,92169.00,,466208.00,369123.00,,4916.00,457119.00,,9089.00,0.57,2026-05-15
1150515,115,1,2012,春雨,1798919.00,1595041.00,,,203878.00,,,203878.00,203745.00,,133.00,-2324.00,-2191.00,25642.00,-27833.00,,,-27833.00,64993.00,,37160.00,-33827.00,,5994.00,30040.00,,7120.00,-0.12,2026-05-15
1150515,115,1,2013,中鋼構,4623919.00,4398108.00,,,225811.00,,,225811.00,89336.00,,136475.00,22022.00,158497.00,25794.00,132703.00,,,132703.00,8320.00,,141023.00,132703.00,,,141023.00,,,0.66,2026-05-15
1150515,115,1,2014,中鴻,4514131.00,4557046.00,,,-42915.00,,,-42915.00,91452.00,,-134367.00,-12867.00,-147234.00,0.00,-147234.00,,,-147234.00,7281.00,,-139953.00,-147234.00,,,-139953.00,,,-0.10,2026-05-15
1150515,115,1,2015,豐興,6404574.00,5584096.00,,,820478.00,,,820478.00,231187.00,,589291.00,59318.00,648609.00,122645.00,525964.00,,,525964.00,-6323.00,,519641.00,526749.00,,-785.00,520426.00,,-785.00,0.91,2026-05-15
1150515,115,1,2020,美亞,1019550.00,792082.00,,,227468.00,8804.00,5590.00,224254.00,73649.00,,150605.00,-6011.00,144594.00,37472.00,107122.00,,,107122.00,-8557.00,,98565.00,107154.00,,-32.00,98506.00,,59.00,0.40,2026-05-15
1150515,115,1,2022,聚亨,3459605.00,3240198.00,,,219407.00,,,219407.00,219622.00,,-215.00,-5426.00,-5641.00,16774.00,-22415.00,,,-22415.00,-85232.00,,-107647.00,-30532.00,,8117.00,-51492.00,,-56155.00,-0.09,2026-05-15
1150515,115,1,2023,燁輝,16315401.00,14921361.00,,,1394040.00,,,1394040.00,1308084.00,,85956.00,-850221.00,-764265.00,73813.00,-838078.00,,,-838078.00,191836.00,,-646242.00,-745181.00,,-92897.00,-557708.00,,-88534.00,-0.40,2026-05-15
1150515,115,1,2024,志聯,233432.00,213886.00,,,19546.00,,,19546.00,13886.00,,5660.00,9946.00,15606.00,0.00,15606.00,,,15606.00,,,15606.00,,,,,,,0.16,2026-05-15
1150515,115,1,2025,千興,378787.00,294672.00,,,84115.00,,,84115.00,12499.00,0.00,71616.00,9673.00,81289.00,,81289.00,,,81289.00,131949.00,,213238.00,,,,,,,0.47,2026-05-15
1150515,115,1,2028,威致,2350263.00,2231576.00,,,118687.00,,,118687.00,49893.00,,68794.00,-8642.00,60152.00,11803.00,48349.00,,,48349.00,1132.00,,49481.00,,,,,,,0.15,2026-05-15
1150515,115,1,2029,盛餘,3111785.00,2671438.00,,,440347.00,,,440347.00,295146.00,,145201.00,28479.00,173680.00,32998.00,140682.00,,,140682.00,4443.00,,145125.00,134373.00,,6309.00,136777.00,,8348.00,0.42,2026-05-15
1150515,115,1,2030,彰源,2637279.00,2239925.00,,,397354.00,,,397354.00,188798.00,,208556.00,3583.00,212139.00,43592.00,168547.00,,,168547.00,84383.00,,252930.00,168547.00,,,252930.00,,,0.61,2026-05-15
1150515,115,1,2031,新光鋼,4589073.00,4021241.00,,,567832.00,,,567832.00,139901.00,,427931.00,-281198.00,146733.00,66925.00,79808.00,,,79808.00,-458299.00,,-378491.00,70724.00,,9084.00,-387575.00,,9084.00,0.22,2026-05-15
1150515,115,1,2032,新鋼,783716.00,690419.00,,,93297.00,,,93297.00,32367.00,,60930.00,15627.00,76557.00,12528.00,64029.00,,,64029.00,2552.00,,66581.00,,,,,,,0.49,2026-05-15
1150515,115,1,2033,佳大,175517.00,148235.00,,,27282.00,,,27282.00,18640.00,,8642.00,696.00,9338.00,1877.00,7461.00,,,7461.00,0.00,,7461.00,,,,,,,0.09,2026-05-15
1150515,115,1,2034,允強,2833548.00,2595112.00,,,238436.00,,,238436.00,202534.00,,35902.00,-49580.00,-13678.00,-15456.00,1778.00,,,1778.00,-81902.00,,-80124.00,1778.00,,,-80124.00,,,0.00,2026-05-15
1150515,115,1,2038,海光,1937498.00,1900619.00,,,36879.00,,,36879.00,45991.00,,-9112.00,36272.00,27160.00,502.00,26658.00,,,26658.00,4939.00,,31597.00,30209.00,,-3551.00,35148.00,,-3551.00,0.16,2026-05-15
1150515,115,1,2049,上銀,6379288.00,4341614.00,,,2037674.00,,,2037674.00,1407153.00,,630521.00,88704.00,719225.00,170229.00,548996.00,,,548996.00,332537.00,,881533.00,579338.00,,-30342.00,911873.00,,-30340.00,1.64,2026-05-15
1150515,115,1,2059,川湖,5449725.00,1213110.00,,,4236615.00,,,4236615.00,582266.00,,3654349.00,697411.00,4351760.00,865950.00,3485810.00,,,3485810.00,16874.00,,3502684.00,3485810.00,,,3502684.00,,,36.58,2026-05-15
1150515,115,1,2062,橋椿,1629689.00,1456960.00,,,172729.00,,,172729.00,134968.00,,37761.00,-24876.00,12885.00,12565.00,320.00,,,320.00,173805.00,,174125.00,460.00,,-140.00,174265.00,,-140.00,0.00,2026-05-15
1150515,115,1,2069,運錩,2302863.00,2025189.00,,,277674.00,,,277674.00,139695.00,,137979.00,-9415.00,128564.00,22373.00,106191.00,,,106191.00,90835.00,,197026.00,106191.00,,,197026.00,,,0.64,2026-05-15
1150515,115,1,2072,世紀風電,3948204.00,2727521.00,,,1220683.00,,,1220683.00,102587.00,,1118096.00,39592.00,1157688.00,254517.00,903171.00,,,903171.00,,,903171.00,903171.00,,0.00,903171.00,,0.00,5.26,2026-05-15
1150515,115,1,2101,南港,5423749.00,3186123.00,,,2237626.00,747.00,603.00,2237482.00,588585.00,,1648897.00,-211048.00,1437849.00,93759.00,1344090.00,,,1344090.00,145939.00,,1490029.00,1344090.00,,,1490029.00,,,1.86,2026-05-15
1150515,115,1,2103,台橡,10330865.00,9065134.00,,,1265731.00,,,1265731.00,702738.00,88045.00,651038.00,193880.00,844918.00,343164.00,501754.00,,,501754.00,356825.00,,858579.00,435719.00,,66035.00,755878.00,,102701.00,0.53,2026-05-15
1150515,115,1,2104,國際中橡,3507985.00,4100260.00,,,-592275.00,,,-592275.00,296076.00,,-888351.00,-50063.00,-938414.00,49297.00,-987711.00,-1506.00,,-989217.00,293454.00,,-695763.00,-785313.00,,-203904.00,-514369.00,,-181394.00,-0.81,2026-05-15
1150515,115,1,2105,正新,23428390.00,17608566.00,,,5819824.00,,,5819824.00,3493243.00,,2326581.00,191170.00,2517751.00,662587.00,1855164.00,,,1855164.00,1866959.00,,3722123.00,1861686.00,,-6522.00,3712012.00,,10111.00,0.57,2026-05-15
1150515,115,1,2106,建大,8698617.00,6980582.00,,,1718035.00,,,1718035.00,1462522.00,,255513.00,-83690.00,171823.00,60640.00,111183.00,,,111183.00,543271.00,,654454.00,111183.00,,,654454.00,,,0.12,2026-05-15
1150515,115,1,2107,厚生,327504.00,218560.00,,,108944.00,,,108944.00,47155.00,,61789.00,26991.00,88780.00,18672.00,70108.00,,,70108.00,197186.00,,267294.00,70108.00,,,267294.00,,,0.23,2026-05-15
1150515,115,1,2108,南帝,2595684.00,1888697.00,,,706987.00,,,706987.00,384738.00,,322249.00,77901.00,400150.00,120689.00,279461.00,,,279461.00,188529.00,,467990.00,166573.00,,112888.00,355102.00,,112888.00,0.34,2026-05-15
1150515,115,1,2109,華豐,1087805.00,840258.00,,,247547.00,,,247547.00,128394.00,,119153.00,68725.00,187878.00,44674.00,143204.00,,,143204.00,-61770.00,,81434.00,113502.00,,29702.00,86744.00,,-5310.00,0.41,2026-05-15
