出表日期,資料年月,公司代號,公司名稱,職稱,姓名,選任時持股,目前持股,設質股數,設質股數佔持股比例,內部人關係人目前持股合計,內部人關係人設質股數,內部人關係人設質比例,date
1150515,11504,1585,鎧鉅,總經理本人,蔣清河,0,500000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1585,鎧鉅,財務部門主管本人,徐惠娟,0,75890,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1585,鎧鉅,會計部門主管本人,徐惠娟,0,75890,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,董事長本人,源遠投資股份有限公司,100049,100049,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,董事長之法人代表人,苑竣唐,1160337,1160337,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,副董事長本人,旭利投資股份有限公司,3429700,3429700,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,副董事長之法人代表人,孫道濟,0,610432,0,0.00%,198680,0,0.00%,2026-05-15
1150515,11504,1602,太電,董事本人,太聯科技股份有限公司,1600291,1600291,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,董事之法人代表人,李藝波,0,134037,0,0.00%,22104,0,0.00%,2026-05-15
1150515,11504,1602,太電,董事本人,元遠實業股份有限公司,24008254,24008254,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,董事之法人代表人,楊啟仁,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,董事本人,酇侯資訊管理顧問股份有限公司,880000,880000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,董事之法人代表人,邱孝賢,0,3141638,0,0.00%,110000,0,0.00%,2026-05-15
1150515,11504,1602,太電,董事本人,銳亞投資股份有限公司,4862100,4898540,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,董事之法人代表人,陳信宏,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,董事本人,匯穎國際股份有限公司,3653545,3653545,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,董事之法人代表人,顏建村,0,778594,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,監察人本人,國瑞資產管理有限公司,33000,33000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,監察人之法人代表人,翁愛珠,0,0,0,0.00%,157,0,0.00%,2026-05-15
1150515,11504,1602,太電,監察人本人,滿德有限公司,2110000,2110000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,監察人之法人代表人,李亦秦,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,總經理本人,苑竣唐,1160337,1160337,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,副總經理本人,李藝波,0,134037,0,0.00%,22104,0,0.00%,2026-05-15
1150515,11504,1602,太電,副總經理本人,顏建村,0,778594,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,副總經理本人,曾為國,0,47458,0,0.00%,722,0,0.00%,2026-05-15
1150515,11504,1602,太電,副總經理本人,王春城,0,47178,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,副總經理本人,呂政偉,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,協理本人,侯銡竑,0,191,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,協理本人,韓貴成,0,22170,0,0.00%,162,0,0.00%,2026-05-15
1150515,11504,1602,太電,協理本人,吳宜學,0,57327,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,協理本人,方怡芬,0,10000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,協理本人,張聖哲,0,32275,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,協理本人,楊孝琦,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,協理本人,陳正士,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,協理本人,陳榮豐,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,協理本人,林建陽,0,39146,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,協理本人,林建甫,0,11,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,副理本人,賴隆松,0,6000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,財務部門主管本人,謝嘉玲,0,20000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1602,太電,會計部門主管本人,張錦源,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1613,台一,董事長本人,許守信,12037925,12037925,9921356,82.41%,956134,0,0.00%,2026-05-15
1150515,11504,1613,台一,董事本人,第一商業銀行託管瑞伯全球有限公司投資專戶,7165000,7165000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1613,台一,董事之法人代表人,蘇惠玲,0,2008364,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1613,台一,董事本人,許守德,11248197,11248197,9575802,85.13%,0,0,0.00%,2026-05-15
1150515,11504,1613,台一,董事本人,第一商銀託管紅寶石財富投資公司投資專戶,7175000,7175000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1613,台一,董事之法人代表人,簡崇碩,0,30210,0,0.00%,101,0,0.00%,2026-05-15
1150515,11504,1613,台一,董事本人,許嫚珊,100000,100000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1613,台一,董事本人,盧冠彰,30000,30000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1613,台一,監察人本人,黃公毅,481176,481176,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1613,台一,監察人本人,高寶玉,1739414,1739414,0,0.00%,490119,0,0.00%,2026-05-15
1150515,11504,1613,台一,監察人本人,許麗瑛,3191146,2938146,0,0.00%,601572,0,0.00%,2026-05-15
1150515,11504,1613,台一,總經理本人,盧冠彰,0,30000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1613,台一,副總經理本人,許守德,0,11248197,9575802,85.13%,0,0,0.00%,2026-05-15
1150515,11504,1613,台一,財務部門主管本人,高名士,0,537000,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1613,台一,會計部門主管本人,阮美娜,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,董事長本人,沈尚弘,1139095,1309959,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,副董事長本人,沈尚宜,2215975,2548371,0,0.00%,73486,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,董事本人,沈尚邦,1590675,1829276,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,董事本人,嘉禧投資（股）公司,452714,598887,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,董事之法人代表人,沈尚慧,0,2569791,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,董事本人,大亞電線電纜股份有限公司,39993083,45992045,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,董事之法人代表人,王文瑞,0,512433,0,0.00%,1744,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,董事本人,大亞電線電纜股份有限公司,39993083,45992045,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,董事之法人代表人,李文彬,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,董事本人,大亞電線電纜股份有限公司,39993083,45992045,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,董事之法人代表人,邱榮焜,0,144350,0,0.00%,30910,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,監察人本人,陳煥廉,251046,288702,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,監察人本人,洪嫣紅,159231,183115,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,總經理本人,王文瑞,0,512433,0,0.00%,1744,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,副總經理本人,沈尚道,0,0,0,0.00%,2559331,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,協理本人,羅文河,0,51035,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,協理本人,黃益慶,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,財務部門主管本人,黃益慶,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1619,大展電線,會計部門主管本人,黃益慶,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,董事長本人,永信國際投資控股股份有限公司,98422258,109622528,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,董事長之法人代表人,李其澧,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,董事本人,永信國際投資控股股份有限公司,98422528,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,董事之法人代表人,李芳裕,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,董事本人,永信國際投資控股股份有限公司,98422528,109622528,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,董事之法人代表人,李玲津,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,董事本人,永信國際投資控股股份有限公司,98422528,109622528,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,董事之法人代表人,林盟弼,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,董事本人,永信國際投資控股股份有限公司,98422528,109622528,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,董事之法人代表人,梁啟銘,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,董事本人,永信國際投資控股股份有限公司,98422528,109622528,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,董事之法人代表人,王怡云,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,獨立董事本人,永信國際投資控股股份有限公司,0,109622528,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,獨立董事之代表人,蔡士光,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,獨立董事本人,永信國際投資控股股份有限公司,0,109622528,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,獨立董事之代表人,陳宏一,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,獨立董事本人,永信國際投資控股股份有限公司,0,109622528,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,獨立董事之代表人,王叔榮,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,總經理本人,蔡穎吉,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,協理本人,陳炳崑,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,財務部門主管本人,蔡穎吉,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1716,永信藥品,會計部門主管本人,莊淑雯,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,董事長本人,林裕盟,687263,757707,0,0.00%,392118,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,董事本人,國軍退除役官兵輔導委員會,22762005,25095110,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,董事之法人代表人,林文皇,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,董事本人,國軍退除役官兵輔導委員會,0,25095110,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,董事之法人代表人,蘇再勝,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,董事本人,銘泰投資有限公司,2454691,2867158,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,董事之法人代表人,蔡宜蓉,0,799559,0,0.00%,4113,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,董事本人,源穗投資有限公司,1400000,5753225,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,董事之法人代表人,楊錦洲,0,1050,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,董事本人,林應豪,307238,338728,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,董事本人,林劉玉真,2636414,2906645,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,監察人本人,楊家昇,1119650,1234413,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,監察人本人,欣屏天然氣股份有限公司,214673,236676,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,監察人之法人代表人,周廣齊,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,監察人本人,林浩宇,375699,414207,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,總經理本人,林文皇,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,大股東本人,國軍退除役官兵輔導委員會,0,25095110,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,經理本人,林世昌,0,58083,0,0.00%,176843,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,財務部門主管本人,黃麗官,0,392118,0,0.00%,757707,0,0.00%,2026-05-15
1150515,11504,1739,欣雲天然,會計部門主管本人,黃麗官,0,392118,0,0.00%,757707,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事長本人,國軍退除役官兵輔導委員會,68891010,75780111,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事長之法人代表人,房茂宏,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,副董事長本人,簡興記營造有限公司,112521,123773,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,副董事長之法人代表人,簡征潭,0,2034149,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,常務董事本人,國軍退除役官兵輔導委員會,68891010,75780111,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,常務董事之法人代表人,傅正誠,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,常務董事本人,昌富實業股份有限公司,76674,84341,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,常務董事之法人代表人,邱建德,0,1504419,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,常務董事本人,晁暘投資有限公司,1632594,1940437,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,常務董事之法人代表人,簡士善,0,24844,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事本人,國軍退除役官兵輔導委員會,68891010,75780111,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事之法人代表人,周興國,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事本人,國軍退除役官兵輔導委員會,68891010,75780111,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事之法人代表人,羅馬可,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事本人,國軍退除役官兵輔導委員會,68891010,75780111,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事之法人代表人,張茂泉,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事本人,國軍退除役官兵輔導委員會,68891010,75780111,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事之法人代表人,劉峻正,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事本人,國軍退除役官兵輔導委員會,68891010,75780111,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事之法人代表人,古璧瑩,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事本人,昌富實業股份有限公司,76674,84341,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事之法人代表人,邱欣宜,0,575662,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事本人,盛盈投資股份有限公司,618101,679911,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事之法人代表人,李賢聖,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事本人,敬慎堂投資股份有限公司,2602297,2862526,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事之法人代表人,黃國瑞,0,483867,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事本人,立泰投資股份有限公司,1336523,3463877,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,董事之法人代表人,朱文輝,0,2643760,0,0.00%,121201,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,監察人本人,東和模具工業股份有限公司,426047,468651,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,監察人之法人代表人,邱建宏,0,4972542,4586096,92.22%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,監察人本人,欣泉投資股份有限公司,2600,3118,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,監察人之法人代表人,孫連勝,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,常駐監察人本人,東和模具工業股份有限公司,426047,468651,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,常駐監察人之法人代表人,李雪嬌,0,746954,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,總經理本人,簡士善,0,24844,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,副總經理本人,徐偉光,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,副總經理本人,邱建德,0,1504419,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,大股東本人,國軍退除役官兵輔導委員會,0,75780111,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,財務部門主管本人,俞佩綸,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1740,欣桃天然,會計部門主管本人,俞佩綸,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事長本人,國軍退除役官兵輔導委員會,14714515,17068864,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事長之法人代表人,黃金財,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事本人,國軍退除役官兵輔導委員會,14714515,17068864,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事之法人代表人,林耀垣,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事本人,國軍退除役官兵輔導委員會,14714515,17068864,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事之法人代表人,李宣緯,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事本人,陳政忠,1120656,1299960,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事本人,嘉義市政府,905506,1050386,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事之法人代表人,黃敏惠,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事本人,國軍退除役官兵輔導委員會,14714515,17068864,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事之法人代表人,吳志揚,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事本人,林宗亮,19229,346305,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事本人,欣湖天然氣股份有限公司,7545892,8753234,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事之法人代表人,許績陵,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事本人,欣湖天然氣股份有限公司,7545892,8753234,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,董事之法人代表人,吳宗霖,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,監察人本人,陳幸君,806614,996489,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,監察人本人,欣桃天然氣股份有限公司,5986423,6944250,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,監察人之法人代表人,房茂宏,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,監察人本人,欣桃天然氣股份有限公司,5986423,6944250,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,監察人之法人代表人,簡士善,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,總經理本人,賴廷彰,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,副總經理本人,樊立平,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,大股東本人,國軍退除役官兵輔導委員會,0,17068864,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,大股東本人,欣湖天然氣股份有限公司,0,8753234,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,大股東本人,欣桃天然氣股份有限公司,0,6944250,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,經理本人,陳政忠,0,1299960,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,財務部門主管本人,蕭健文,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1745,欣嘉公司,會計部門主管本人,蕭健文,0,0,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1763,奇美實業,董事長本人,許春華,1049228,1049228,0,0.00%,744223,0,0.00%,2026-05-15
1150515,11504,1763,奇美實業,董事本人,陳錦源,2169161,2169161,0,0.00%,1564803,0,0.00%,2026-05-15
1150515,11504,1763,奇美實業,董事本人,趙令瑜,13087233,13104833,0,0.00%,4502005,0,0.00%,2026-05-15
1150515,11504,1763,奇美實業,董事本人,林慶盛,922742,922742,0,0.00%,4905815,0,0.00%,2026-05-15
1150515,11504,1763,奇美實業,董事本人,宋光夫,1684093,1684093,0,0.00%,0,0,0.00%,2026-05-15
1150515,11504,1763,奇美實業,董事本人,泰奇投資股份有限公司,286162910,284962910,128000000,44.91%,0,0,0.00%,2026-05-15
1150515,11504,1763,奇美實業,董事之法人代表人,趙建仁,0,7915341,0,0.00%,5767820,0,0.00%,2026-05-15
