出表日期,年度,季別,公司代號,公司名稱,營業收入(百萬元),毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入),date
1150518,115,1,3591,艾笛森,581.64,22.25,3.78,4.54,3.32,2026-05-18
1150518,115,1,3592,瑞鼎,5437.40,28.58,5.28,6.19,5.33,2026-05-18
1150518,115,1,3593,力銘,132.98,-10.15,-31.44,-32.30,-31.80,2026-05-18
1150518,115,1,3596,智易,12784.12,15.16,6.43,6.95,5.39,2026-05-18
1150518,115,1,3605,宏致,2821.54,24.59,5.23,5.07,3.82,2026-05-18
1150518,115,1,3607,谷崧,642.27,13.13,-0.85,0.60,0.52,2026-05-18
1150518,115,1,3617,碩天,2931.93,53.86,16.26,17.80,13.75,2026-05-18
1150518,115,1,3622,洋華,363.42,38.43,21.05,47.93,46.84,2026-05-18
1150518,115,1,3645,達邁,564.14,35.12,18.83,21.14,15.52,2026-05-18
1150518,115,1,3652,精聯,620.78,34.92,5.21,5.86,4.87,2026-05-18
1150518,115,1,3653,健策,5305.22,41.78,31.98,33.47,26.47,2026-05-18
1150518,115,1,3661,世芯-KY,4186.86,50.18,32.66,42.61,34.09,2026-05-18
1150518,115,1,3665,貿聯-KY,20863.65,28.77,14.90,14.59,10.90,2026-05-18
1150518,115,1,3669,圓展,689.06,60.62,9.45,10.59,9.43,2026-05-18
1150518,115,1,3673,TPK-KY,17886.70,9.38,-0.32,2.10,3.24,2026-05-18
1150518,115,1,3679,新至陞,1027.20,31.24,19.63,23.71,16.35,2026-05-18
1150518,115,1,3686,達能,23.67,0.04,-24.55,-4.44,-4.44,2026-05-18
1150518,115,1,3694,海華,3021.75,14.75,4.78,5.58,5.14,2026-05-18
1150518,115,1,3701,大眾控,1960.24,14.28,-5.38,-7.52,-7.83,2026-05-18
1150518,115,1,3702,大聯大,316500.46,4.49,2.68,2.28,1.82,2026-05-18
1150518,115,1,3703,欣陸,6361.11,14.38,5.10,4.97,4.64,2026-05-18
1150518,115,1,3704,合勤控,6310.21,24.01,1.83,1.78,1.86,2026-05-18
1150518,115,1,3705,永信,1840.87,44.23,16.16,18.24,13.76,2026-05-18
1150518,115,1,3706,神達,31863.92,9.21,3.72,5.16,4.82,2026-05-18
1150518,115,1,3708,上緯投控,188.81,16.26,-37.61,4.45,-3.17,2026-05-18
1150518,115,1,3711,日月光投控,173662.15,20.07,10.10,10.48,8.39,2026-05-18
1150518,115,1,3712,永崴投控,5952.87,37.74,31.60,29.39,27.78,2026-05-18
1150518,115,1,3714,富采,5245.48,11.14,-5.84,-2.27,-2.63,2026-05-18
1150518,115,1,3715,定穎投控,5631.56,16.12,2.32,-7.39,-4.49,2026-05-18
1150518,115,1,3716,中化控股,2228.86,40.66,9.31,10.85,8.66,2026-05-18
1150518,115,1,3717,聯嘉投控,1850.29,17.27,5.74,5.87,5.31,2026-05-18
1150518,115,1,4104,佳醫,2342.96,21.19,7.70,12.55,10.09,2026-05-18
1150518,115,1,4106,雃博,583.21,49.46,9.98,10.58,7.96,2026-05-18
1150518,115,1,4108,懷特,34.52,35.36,-96.16,-78.48,-78.48,2026-05-18
1150518,115,1,4119,旭富,375.80,21.91,8.82,7.61,5.35,2026-05-18
1150518,115,1,4133,亞諾法,87.91,52.50,11.68,21.54,18.96,2026-05-18
1150518,115,1,4137,麗豐-KY,918.06,79.65,15.53,26.26,12.67,2026-05-18
1150518,115,1,4142,國光生,82.32,-90.58,-242.02,-243.53,-243.53,2026-05-18
1150518,115,1,4148,全宇生技-KY,527.66,27.89,5.00,6.82,2.79,2026-05-18
1150518,115,1,4155,訊映,383.78,31.96,15.66,19.48,16.56,2026-05-18
1150518,115,1,4164,承業醫,1160.48,23.13,6.65,4.42,3.12,2026-05-18
1150518,115,1,4169,泰宗,172.89,44.65,-16.09,-15.16,-15.24,2026-05-18
1150518,115,1,4178,永笙-KY,87.81,27.68,-63.85,-41.37,-41.43,2026-05-18
1150518,115,1,4190,佐登-KY,547.29,65.46,-0.54,-0.20,-2.85,2026-05-18
1150518,115,1,4195,基米-創,151.79,29.25,-20.41,-31.49,-31.49,2026-05-18
1150518,115,1,4306,炎洲,3266.44,17.04,5.07,9.25,5.61,2026-05-18
1150518,115,1,4414,如興,3299.89,15.54,-2.44,-9.10,-9.46,2026-05-18
1150518,115,1,4426,利勤,217.21,-1.82,-22.24,-16.18,-22.51,2026-05-18
1150518,115,1,4438,廣越,2776.63,11.91,-3.20,1.77,2.03,2026-05-18
1150518,115,1,4439,冠星-KY,1813.17,19.37,7.58,6.65,5.44,2026-05-18
1150518,115,1,4440,宜新實業,294.73,17.32,13.94,14.18,11.60,2026-05-18
1150518,115,1,4441,振大環球,1889.97,25.32,17.54,21.90,17.39,2026-05-18
1150518,115,1,4526,東台,1075.68,12.11,-16.01,-15.53,-15.47,2026-05-18
1150518,115,1,4532,瑞智,6030.90,14.09,5.88,6.37,4.19,2026-05-18
1150518,115,1,4536,拓凱,2316.96,34.31,17.11,19.38,15.77,2026-05-18
1150518,115,1,4540,全球傳動,788.26,13.94,-5.37,0.82,-2.78,2026-05-18
1150518,115,1,4545,銘鈺,528.26,15.23,0.56,3.34,3.08,2026-05-18
1150518,115,1,4551,智伸科,2271.95,23.48,15.27,17.33,13.67,2026-05-18
1150518,115,1,4552,力達-KY,739.57,17.72,4.07,3.19,1.81,2026-05-18
1150518,115,1,4555,氣立,405.96,30.13,2.06,1.87,1.35,2026-05-18
1150518,115,1,4557,永新-KY,730.46,23.00,1.87,0.20,-0.78,2026-05-18
1150518,115,1,4560,強信-KY,452.02,36.23,16.40,15.72,11.47,2026-05-18
1150518,115,1,4562,穎漢,176.93,40.69,-6.74,6.01,5.42,2026-05-18
1150518,115,1,4564,元翎,193.64,-21.44,-39.29,-35.25,-35.52,2026-05-18
1150518,115,1,4566,時碩工業,1354.55,21.89,2.84,4.83,3.16,2026-05-18
1150518,115,1,4569,六方科-KY,499.36,28.11,16.63,19.58,19.58,2026-05-18
1150518,115,1,4571,鈞興-KY,783.93,34.50,18.97,18.71,15.94,2026-05-18
1150518,115,1,4572,駐龍,182.82,33.39,20.38,25.23,20.22,2026-05-18
1150518,115,1,4576,大銀微系統,855.05,39.01,16.65,18.28,15.31,2026-05-18
1150518,115,1,4581,光隆精密-KY,279.27,33.23,16.70,14.08,10.70,2026-05-18
1150518,115,1,4583,台灣精銳,858.34,53.13,35.52,41.00,33.25,2026-05-18
1150518,115,1,4585,達明,483.44,49.88,5.40,15.82,14.02,2026-05-18
1150518,115,1,4588,玖鼎電力,219.36,32.20,17.58,15.35,12.28,2026-05-18
1150518,115,1,4590,富田-創,267.55,30.18,-8.96,30.32,24.26,2026-05-18
1150518,115,1,4720,德淵,943.91,22.22,3.67,3.96,2.50,2026-05-18
1150518,115,1,4722,國精化,889.64,14.15,3.10,3.78,2.50,2026-05-18
1150518,115,1,4736,泰博,1074.47,49.50,25.40,33.78,27.34,2026-05-18
1150518,115,1,4737,華廣,405.26,30.17,-21.84,-24.90,-19.56,2026-05-18
1150518,115,1,4739,康普,2370.73,17.93,13.22,11.98,9.39,2026-05-18
1150518,115,1,4746,台耀,1064.01,42.98,14.17,4.73,1.41,2026-05-18
1150518,115,1,4755,三福化,1140.68,22.06,9.51,10.96,7.88,2026-05-18
1150518,115,1,4763,材料*-KY,2711.41,55.58,49.58,47.10,41.08,2026-05-18
1150518,115,1,4764,雙鍵,822.85,26.53,14.65,14.01,10.72,2026-05-18
1150518,115,1,4766,南寶,5836.44,35.11,17.63,19.50,14.45,2026-05-18
1150518,115,1,4770,上品,1058.61,34.94,19.88,22.30,19.05,2026-05-18
1150518,115,1,4771,望隼,1030.73,40.99,28.92,30.14,23.43,2026-05-18
1150518,115,1,4807,日成-KY,614.90,27.72,14.27,14.90,10.74,2026-05-18
1150518,115,1,4904,遠傳,27804.51,33.02,17.63,16.97,13.57,2026-05-18
1150518,115,1,4906,正文,3112.33,10.35,-6.58,-4.61,-4.21,2026-05-18
1150518,115,1,4912,聯德控股-KY,1740.52,19.98,5.54,6.87,5.16,2026-05-18
1150518,115,1,4915,致伸,15918.65,15.90,4.34,4.74,3.77,2026-05-18
1150518,115,1,4916,事欣科,1057.62,20.15,6.95,60.59,52.06,2026-05-18
1150518,115,1,4919,新唐,7987.92,39.34,-1.40,2.15,0.09,2026-05-18
1150518,115,1,4927,泰鼎-KY,2758.84,-12.49,-26.63,-29.91,-29.91,2026-05-18
1150518,115,1,4930,燦星網,1399.64,10.25,-6.03,-5.85,-5.08,2026-05-18
1150518,115,1,4934,太極,38.40,-74.68,-258.85,-226.23,-226.33,2026-05-18
1150518,115,1,4935,茂林-KY,1045.47,10.89,-6.29,5.41,4.90,2026-05-18
1150518,115,1,4938,和碩,244105.40,4.42,1.16,1.42,1.17,2026-05-18
1150518,115,1,4942,嘉彰,1341.34,19.77,5.60,6.84,5.47,2026-05-18
1150518,115,1,4943,康控-KY,531.72,-3.54,-21.58,-20.64,-8.16,2026-05-18
1150518,115,1,4949,有成精密,787.62,39.04,12.45,13.26,10.20,2026-05-18
1150518,115,1,4952,凌通,586.80,37.01,8.64,9.78,9.31,2026-05-18
1150518,115,1,4956,光鋐,360.76,20.13,5.00,8.25,6.59,2026-05-18
1150518,115,1,4958,臻鼎-KY,40728.19,21.64,6.15,5.89,5.03,2026-05-18
1150518,115,1,4960,誠美材,1822.83,-3.76,-16.16,-9.00,-8.51,2026-05-18
1150518,115,1,4961,天鈺,4501.22,27.80,6.54,8.40,7.10,2026-05-18
1150518,115,1,4967,十銓,9044.81,38.01,32.12,31.67,25.36,2026-05-18
1150518,115,1,4968,立積,930.20,33.46,2.14,6.53,5.75,2026-05-18
1150518,115,1,4976,佳凌,255.02,-14.13,-33.75,-27.07,-26.63,2026-05-18
1150518,115,1,4977,眾達-KY,208.30,19.73,-3.99,-42.40,-45.15,2026-05-18
1150518,115,1,4989,榮科,977.05,4.93,1.25,2.34,1.87,2026-05-18
1150518,115,1,4994,傳奇,310.46,67.02,11.35,10.64,9.07,2026-05-18
1150518,115,1,4999,鑫禾,389.99,10.29,-12.33,-10.19,-10.19,2026-05-18
1150518,115,1,5007,三星,1526.90,27.58,19.59,21.67,17.73,2026-05-18
1150518,115,1,5203,訊連,585.33,84.51,13.43,21.82,18.10,2026-05-18
1150518,115,1,5215,科嘉-KY,745.69,23.01,8.45,10.29,8.28,2026-05-18
1150518,115,1,5222,全訊,177.70,53.97,17.42,17.51,11.37,2026-05-18
1150518,115,1,5225,東科-KY,2323.13,14.89,4.92,5.88,5.23,2026-05-18
1150518,115,1,5234,達興材料,1201.30,43.10,20.10,22.10,18.90,2026-05-18
1150518,115,1,5243,乙盛-KY,3137.33,24.76,11.00,10.74,7.90,2026-05-18
1150518,115,1,5244,弘凱,161.20,24.15,-25.57,-19.52,-20.23,2026-05-18
1150518,115,1,5258,虹堡,1603.80,31.99,-1.54,-2.24,-3.57,2026-05-18
1150518,115,1,5269,祥碩,3497.96,50.79,23.09,55.36,53.00,2026-05-18
1150518,115,1,5283,禾聯碩,1223.40,28.91,-0.61,1.38,1.12,2026-05-18
1150518,115,1,5284,jpp-KY,1166.23,37.51,21.02,22.88,18.41,2026-05-18
1150518,115,1,5285,界霖,1357.37,18.68,9.87,9.53,7.52,2026-05-18
1150518,115,1,5288,豐祥-KY,2061.14,23.24,14.46,16.79,11.91,2026-05-18
1150518,115,1,5292,華懋,623.56,27.90,20.20,23.07,17.45,2026-05-18
1150518,115,1,5306,桂盟,1341.39,41.83,21.97,24.19,16.82,2026-05-18
1150518,115,1,5388,中磊,16646.40,13.66,2.94,2.30,1.82,2026-05-18
1150518,115,1,5434,崇越,18536.69,13.58,7.72,9.28,7.20,2026-05-18
1150518,115,1,5469,瀚宇博,15693.99,16.20,7.89,10.35,6.72,2026-05-18
1150518,115,1,5471,松翰,762.70,42.56,9.07,13.16,10.53,2026-05-18
1150518,115,1,5484,慧友,179.88,16.43,-9.56,12.44,12.41,2026-05-18
1150518,115,1,5515,建國,2015.28,19.41,13.33,23.65,19.56,2026-05-18
1150518,115,1,5519,隆大,676.98,32.78,24.84,25.05,18.89,2026-05-18
1150518,115,1,5521,工信,2612.84,5.28,1.97,2.39,2.43,2026-05-18
1150518,115,1,5522,遠雄,5663.13,36.88,26.72,26.92,24.34,2026-05-18
1150518,115,1,5525,順天,1698.93,32.74,24.42,23.47,18.02,2026-05-18
1150518,115,1,5531,鄉林,142.62,6.51,-165.66,6.76,4.99,2026-05-18
1150518,115,1,5533,皇鼎,342.42,28.63,16.14,16.14,13.13,2026-05-18
1150518,115,1,5534,長虹,876.90,25.17,8.61,8.37,6.46,2026-05-18
1150518,115,1,5538,東明-KY,3164.55,16.49,9.60,8.95,7.16,2026-05-18
1150518,115,1,5546,永固-KY,198.12,-1.29,-2.54,-11.24,-13.75,2026-05-18
1150518,115,1,5607,遠雄港,1214.03,51.33,44.24,36.88,29.93,2026-05-18
1150518,115,1,5608,四維航,768.63,11.52,1.20,-9.63,-8.61,2026-05-18
1150518,115,1,5706,鳳凰,714.09,14.96,7.30,9.20,7.67,2026-05-18
1150518,115,1,5871,中租-KY,23998.24,66.62,30.94,35.31,24.57,2026-05-18
1150518,115,1,5906,台南-KY,430.26,55.89,2.92,1.31,0.62,2026-05-18
1150518,115,1,5907,大洋-KY,725.25,84.64,-0.82,-25.57,-27.20,2026-05-18
1150518,115,1,6108,競國,1005.53,-5.79,-18.70,-16.30,-16.58,2026-05-18
1150518,115,1,6112,邁達特,6018.22,13.87,2.79,1.50,0.70,2026-05-18
1150518,115,1,6115,鎰勝,1862.84,14.63,8.93,9.66,7.05,2026-05-18
1150518,115,1,6116,彩晶,3015.41,-0.89,-10.96,-5.77,-6.06,2026-05-18
1150518,115,1,6117,迎廣,839.42,37.56,16.91,20.14,14.65,2026-05-18
1150518,115,1,6120,達運,4526.33,3.57,-2.25,-1.10,-2.03,2026-05-18
1150518,115,1,6128,上福,1340.03,39.92,4.80,3.52,2.69,2026-05-18
1150518,115,1,6133,金橋,324.19,23.97,8.54,7.09,4.60,2026-05-18
1150518,115,1,6136,富爾特,171.72,30.09,-4.89,-4.13,-4.31,2026-05-18
1150518,115,1,6139,亞翔,20346.27,18.73,17.21,18.46,14.67,2026-05-18
1150518,115,1,6141,柏承,492.43,6.96,-12.92,-15.80,-18.86,2026-05-18
1150518,115,1,6142,友勁,430.55,6.48,-11.88,-13.68,-13.68,2026-05-18
1150518,115,1,6152,百一,331.60,20.48,-22.52,-11.18,-11.18,2026-05-18
1150518,115,1,6153,嘉聯益,1180.17,-8.70,-30.56,-30.09,-30.16,2026-05-18
1150518,115,1,6155,鈞寶,163.90,26.78,7.21,12.37,9.67,2026-05-18
1150518,115,1,6164,華興,183.89,30.28,-2.60,2.98,2.19,2026-05-18
1150518,115,1,6165,浪凡,846.89,29.91,11.70,12.10,9.56,2026-05-18
1150518,115,1,6166,凌華,3443.84,37.55,12.12,12.78,9.86,2026-05-18
1150518,115,1,6168,宏齊,502.95,23.77,-2.25,1.85,1.41,2026-05-18
1150518,115,1,6176,瑞儀,12046.10,22.39,11.95,12.86,8.73,2026-05-18
1150518,115,1,6177,達麗,4844.23,50.06,43.14,42.81,34.55,2026-05-18
1150518,115,1,6183,關貿,663.94,45.16,29.10,30.04,24.12,2026-05-18
1150518,115,1,6184,大豐電,550.30,54.22,32.11,32.26,25.09,2026-05-18
1150518,115,1,6189,豐藝,7391.89,9.16,4.60,5.03,4.03,2026-05-18
1150518,115,1,6191,精成科,9340.07,16.47,8.21,12.68,8.55,2026-05-18
1150518,115,1,6192,巨路,1797.05,34.02,17.10,18.75,14.05,2026-05-18
1150518,115,1,6196,帆宣,14308.54,13.57,8.25,9.69,7.75,2026-05-18
1150518,115,1,6197,佳必琪,2025.89,35.77,22.63,25.01,20.24,2026-05-18
1150518,115,1,6201,亞弘電,697.90,23.47,10.42,10.30,8.24,2026-05-18
1150518,115,1,6202,盛群,825.59,39.29,6.69,10.47,8.64,2026-05-18
1150518,115,1,6205,詮欣,292.53,39.32,9.04,13.58,10.68,2026-05-18
1150518,115,1,6206,飛捷,1510.24,45.63,28.09,29.32,23.45,2026-05-18
1150518,115,1,6209,今國光,1158.47,30.93,16.02,16.02,12.44,2026-05-18
1150518,115,1,6213,聯茂,9143.07,11.42,4.64,5.29,3.44,2026-05-18
1150518,115,1,6214,精誠,11968.69,20.40,4.94,7.49,6.47,2026-05-18
1150518,115,1,6215,和椿,773.10,29.92,14.07,15.15,12.20,2026-05-18
1150518,115,1,6216,居易,136.88,42.08,-14.55,-3.55,-8.54,2026-05-18
1150518,115,1,6224,聚鼎,713.23,32.32,5.97,9.46,6.99,2026-05-18
1150518,115,1,6225,天瀚,6.08,13.26,-148.89,-50.70,-50.70,2026-05-18
1150518,115,1,6226,光鼎,151.70,30.15,-6.37,0.31,0.76,2026-05-18
1150518,115,1,6230,尼得科超眾,2221.27,17.82,0.75,-3.67,-3.53,2026-05-18
1150518,115,1,6235,華孚,1642.00,24.43,6.57,4.83,3.69,2026-05-18
1150518,115,1,6239,力成,21314.17,19.44,12.95,14.81,11.20,2026-05-18
1150518,115,1,6243,迅杰,90.03,59.76,-18.02,-1.84,-1.66,2026-05-18
1150518,115,1,6257,矽格,5293.78,31.66,22.37,26.06,21.19,2026-05-18
1150518,115,1,6269,台郡,5467.01,-1.38,-18.29,-17.96,-14.95,2026-05-18
1150518,115,1,6271,同欣電,2819.24,27.97,13.96,16.52,14.00,2026-05-18
1150518,115,1,6272,驊陞,704.35,21.01,2.49,1.66,1.54,2026-05-18
1150518,115,1,6277,宏正,1293.18,60.23,14.42,14.22,10.19,2026-05-18
1150518,115,1,6278,台表科,12555.08,11.31,5.77,6.36,5.00,2026-05-18
1150518,115,1,6281,全國電,4414.20,21.25,3.12,3.17,2.54,2026-05-18
1150518,115,1,6282,康舒,8580.76,24.39,2.93,3.80,2.70,2026-05-18
1150518,115,1,6283,淳安,421.68,10.61,-7.76,-2.66,-2.49,2026-05-18
1150518,115,1,6285,啟碁,29156.18,13.76,4.67,4.89,3.88,2026-05-18
1150518,115,1,6405,悅城,0.08,-12166.23,-32132.47,-22566.23,-22536.36,2026-05-18
1150518,115,1,6409,旭隼,4204.59,26.10,18.11,11.83,9.31,2026-05-18
1150518,115,1,6412,群電,7783.86,15.94,4.29,6.09,5.19,2026-05-18
1150518,115,1,6414,樺漢,37112.75,20.11,5.37,6.50,4.96,2026-05-18
1150518,115,1,6415,矽力*-KY,4860.02,48.22,8.03,16.19,15.18,2026-05-18
1150518,115,1,6416,瑞祺電通,1057.73,25.67,12.53,12.84,9.24,2026-05-18
1150518,115,1,6426,統新,154.27,39.46,12.52,17.81,18.44,2026-05-18
1150518,115,1,6431,光麗-KY,85.85,22.78,-38.44,-44.52,-44.52,2026-05-18
1150518,115,1,6438,迅得,1744.78,26.41,11.12,10.55,8.15,2026-05-18
1150518,115,1,6442,光聖,2705.68,55.41,26.40,30.15,22.41,2026-05-18
1150518,115,1,6443,元晶,406.13,-5.17,-18.79,-24.27,-24.78,2026-05-18
1150518,115,1,6446,藥華藥,5121.38,87.87,40.75,45.60,41.97,2026-05-18
1150518,115,1,6449,鈺邦,1128.24,36.79,19.21,21.28,16.10,2026-05-18
1150518,115,1,6451,訊芯-KY,1553.38,11.96,-5.18,-5.46,-9.48,2026-05-18
1150518,115,1,6456,GIS-KY,16077.55,4.98,-2.00,-1.05,-1.27,2026-05-18
1150518,115,1,6464,台數科,1039.00,51.62,27.76,22.47,17.52,2026-05-18
1150518,115,1,6472,保瑞,4001.23,36.02,10.18,5.53,0.81,2026-05-18
1150518,115,1,6477,安集,225.00,24.77,12.87,1.10,-0.11,2026-05-18
1150518,115,1,6491,晶碩,1885.67,53.33,28.79,30.04,25.34,2026-05-18
1150518,115,1,6504,南六,1590.98,13.78,4.28,2.54,0.46,2026-05-18
1150518,115,1,6505,台塑化,161989.44,16.79,15.13,15.81,12.60,2026-05-18
1150518,115,1,6515,穎崴,2980.42,43.01,26.06,29.33,23.44,2026-05-18
1150518,115,1,6525,捷敏-KY,1357.27,26.14,19.12,19.38,15.38,2026-05-18
1150518,115,1,6526,達發,5455.47,52.73,14.96,16.41,13.67,2026-05-18
1150518,115,1,6531,愛普*,2099.95,46.19,28.01,39.32,31.43,2026-05-18
1150518,115,1,6533,晶心科,326.36,99.89,-62.19,-58.81,-50.94,2026-05-18
1150518,115,1,6534,正瀚-創,869.50,86.19,59.59,61.21,49.07,2026-05-18
1150518,115,1,6541,泰福-KY,132.83,-200.66,-301.32,-292.63,-292.65,2026-05-18
1150518,115,1,6550,北極星藥業-KY,37.09,-123.91,-1499.97,-1498.70,-1493.04,2026-05-18
1150518,115,1,6552,易華電,289.33,-8.87,-23.24,-17.59,-18.70,2026-05-18
1150518,115,1,6558,興能高,227.99,12.79,-18.16,-14.25,-14.24,2026-05-18
1150518,115,1,6573,虹揚-KY,177.17,11.07,-16.49,-17.38,-17.55,2026-05-18
1150518,115,1,6579,研揚,2410.21,34.83,8.70,24.06,21.60,2026-05-18
1150518,115,1,6581,鋼聯,435.09,53.05,38.63,38.64,29.93,2026-05-18
1150518,115,1,6582,申豐,104.10,-12.56,-44.09,-30.61,-26.10,2026-05-18
1150518,115,1,6585,鼎基,727.30,34.68,20.46,23.85,18.48,2026-05-18
1150518,115,1,6589,台康生技,308.44,21.06,-67.19,-45.99,-46.12,2026-05-18
1150518,115,1,6591,動力-KY,325.12,24.42,-1.39,12.05,9.34,2026-05-18
1150518,115,1,6592,和潤企業,5805.63,61.82,19.17,20.66,15.90,2026-05-18
1150518,115,1,6598,ABC-KY,217.12,64.57,8.27,9.66,9.66,2026-05-18
1150518,115,1,6605,帝寶,4732.85,33.50,18.30,20.10,15.50,2026-05-18
1150518,115,1,6606,建德工業,191.81,40.83,24.59,26.37,15.23,2026-05-18
1150518,115,1,6614,資拓宏宇,1248.02,11.15,1.18,1.26,1.04,2026-05-18
1150518,115,1,6625,必應,771.91,19.98,13.18,13.69,10.62,2026-05-18
1150518,115,1,6641,基士德-KY,380.90,30.91,-6.95,-4.34,-0.85,2026-05-18
1150518,115,1,6645,金萬林-創,123.60,11.65,-34.29,-38.30,-38.60,2026-05-18
1150518,115,1,6655,科定,687.01,49.51,14.10,13.85,10.96,2026-05-18
1150518,115,1,6657,華安,1.39,74.91,-3652.19,-3329.12,-3329.12,2026-05-18
1150518,115,1,6658,聯策,619.42,24.00,11.59,12.17,8.88,2026-05-18
1150518,115,1,6666,羅麗芬-KY,227.57,64.52,3.78,7.09,4.67,2026-05-18
1150518,115,1,6668,中揚光,266.19,11.27,-24.05,-24.63,-24.80,2026-05-18
1150518,115,1,6669,緯穎,276507.73,7.55,6.31,6.49,5.10,2026-05-18
1150518,115,1,6670,復盛應用,8468.86,24.00,14.94,15.73,12.21,2026-05-18
1150518,115,1,6671,三能-KY,365.76,38.66,4.49,5.88,4.34,2026-05-18
1150518,115,1,6672,騰輝電子-KY,1245.83,34.02,11.67,11.92,9.92,2026-05-18
1150518,115,1,6674,鋐寶科技,112.13,15.29,-56.04,-62.46,-62.46,2026-05-18
1150518,115,1,6689,伊雲谷,2999.37,9.88,0.90,1.34,1.14,2026-05-18
1150518,115,1,6691,洋基工程,6977.23,18.39,15.74,15.78,12.43,2026-05-18
1150518,115,1,6695,芯鼎,252.75,37.88,-33.43,-25.72,-25.72,2026-05-18
1150518,115,1,6698,旭暉應材,166.70,20.56,-16.47,-14.15,-14.60,2026-05-18
1150518,115,1,6706,惠特,159.98,-2.01,-77.09,-50.16,-47.10,2026-05-18
1150518,115,1,6715,嘉基,510.16,40.01,15.89,16.91,11.63,2026-05-18
1150518,115,1,6719,力智,979.14,41.67,18.44,27.41,22.58,2026-05-18
1150518,115,1,6722,輝創,1239.13,20.49,1.53,3.61,2.41,2026-05-18
1150518,115,1,6742,澤米,85.70,-8.87,-35.91,-27.70,-28.54,2026-05-18
1150518,115,1,6743,安普新,1083.93,18.69,1.93,-1.31,-2.56,2026-05-18
1150518,115,1,6753,龍德造船,1324.92,33.10,28.98,29.99,23.94,2026-05-18
1150518,115,1,6754,匯僑設計,602.03,22.86,0.08,1.28,1.36,2026-05-18
1150518,115,1,6756,威鋒電子,414.89,44.61,-12.22,11.33,9.23,2026-05-18
1150518,115,1,6757,台灣虎航,5537.92,40.68,30.51,30.13,24.11,2026-05-18
1150518,115,1,6768,志強-KY,5357.01,16.54,6.14,6.64,4.49,2026-05-18
1150518,115,1,6770,力積電,13572.46,10.23,104.82,105.60,104.85,2026-05-18
1150518,115,1,6771,平和環保-創,131.49,46.82,24.55,20.45,16.26,2026-05-18
1150518,115,1,6776,展碁國際,7780.26,6.26,2.06,1.75,1.37,2026-05-18
1150518,115,1,6781,AES-KY,4529.85,36.10,24.16,25.51,20.06,2026-05-18
1150518,115,1,6782,視陽,1228.60,45.82,28.11,26.09,19.58,2026-05-18
1150518,115,1,6789,采鈺,2348.44,32.24,22.83,24.39,20.26,2026-05-18
1150518,115,1,6790,永豐實,2624.09,28.55,9.89,10.74,8.46,2026-05-18
1150518,115,1,6792,詠業,338.15,32.24,7.83,8.84,7.29,2026-05-18
1150518,115,1,6794,向榮生技,6.28,62.77,-422.87,-367.86,-367.86,2026-05-18
1150518,115,1,6796,晉弘,147.42,36.54,-13.17,-9.13,-8.61,2026-05-18
1150518,115,1,6799,來頡,242.39,46.82,20.49,26.02,20.26,2026-05-18
1150518,115,1,6805,富世達,4183.85,32.31,26.78,27.85,21.92,2026-05-18
1150518,115,1,6806,森崴能源,4189.86,44.84,40.30,32.23,31.39,2026-05-18
1150518,115,1,6807,峰源-KY,816.58,17.27,2.61,6.81,4.14,2026-05-18
1150518,115,1,6830,汎銓,578.73,21.58,-1.52,-3.64,-5.50,2026-05-18
1150518,115,1,6831,邁科,854.38,18.20,6.55,6.52,5.22,2026-05-18
1150518,115,1,6834,天二科技,419.74,23.04,8.50,11.43,9.47,2026-05-18
1150518,115,1,6835,圓裕,576.64,16.58,0.78,1.18,0.61,2026-05-18
1150518,115,1,6838,台新藥,45.42,86.94,-23.45,-33.02,-33.58,2026-05-18
1150518,115,1,6854,錼創科技-KY創,135.80,-27.03,-188.75,-169.67,-185.47,2026-05-18
1150518,115,1,6861,睿生光電,791.04,26.26,11.10,14.24,11.13,2026-05-18
1150518,115,1,6862,三集瑞-KY,471.24,32.55,12.89,14.97,10.64,2026-05-18
1150518,115,1,6863,永道-KY,1157.37,19.32,5.91,6.99,3.97,2026-05-18
1150518,115,1,6869,雲豹能源,1664.43,18.62,7.88,-5.30,-6.09,2026-05-18
1150518,115,1,6873,泓德能源,1424.14,31.95,13.23,3.99,2.37,2026-05-18
1150518,115,1,6885,全福生技,2.82,-11.34,-2956.78,-2691.99,-2691.99,2026-05-18
1150518,115,1,6887,寶綠特-KY,858.09,23.81,-2.18,-3.11,-5.37,2026-05-18
1150518,115,1,6890,來億-KY,7077.69,11.65,2.55,3.49,2.37,2026-05-18
1150518,115,1,6901,鑽石投資,-336.28,100.00,109.53,105.84,105.84,2026-05-18
1150518,115,1,6902,GOGOLOOK,303.11,89.08,18.10,19.62,19.14,2026-05-18
1150518,115,1,6906,現觀科,79.55,86.23,15.46,27.81,24.42,2026-05-18
1150518,115,1,6908,宏碁遊戲-創,1152.29,14.12,0.10,-1.09,-1.39,2026-05-18
1150518,115,1,6909,創控,101.50,57.49,2.75,6.65,4.70,2026-05-18
1150518,115,1,6914,阜爾運通,1436.18,21.98,15.55,13.53,10.81,2026-05-18
1150518,115,1,6916,華凌,505.83,20.12,-7.19,-7.95,-6.42,2026-05-18
