Date,stock_id,stock_name,pe,div_yield,pb,date
1150515,6269,台郡,,,0.87,2026-05-17
1150515,6271,同欣電,26.26,1.69,1.4,2026-05-17
1150515,6272,驊陞,12.75,6.48,1.37,2026-05-17
1150515,6277,宏正,22.12,4.87,1.85,2026-05-17
1150515,6278,台表科,25.17,2.49,2.87,2026-05-17
1150515,6281,全國電,13.67,6.47,1.89,2026-05-17
1150515,6282,康舒,99.2,1.61,1.89,2026-05-17
1150515,6283,淳安,,,2.19,2026-05-17
1150515,6285,啟碁,38.35,1.65,3.6,2026-05-17
1150515,6405,悅城,,0.17,1.37,2026-05-17
1150515,6409,旭隼,20.51,5.17,6.08,2026-05-17
1150515,6412,群電,16.94,4.2,2.44,2026-05-17
1150515,6414,樺漢,14.85,4.38,1.77,2026-05-17
1150515,6415,矽力*-KY,62.9,0.54,4.76,2026-05-17
1150515,6416,瑞祺電通,19.63,3.14,1.88,2026-05-17
1150515,6426,統新,492.31,0.2,10.57,2026-05-17
1150515,6431,光麗-KY,,,3.66,2026-05-17
1150515,6438,迅得,29.95,3.06,2.38,2026-05-17
1150515,6442,光聖,65.64,0.68,19.22,2026-05-17
1150515,6443,元晶,,,5.53,2026-05-17
1150515,6446,藥華藥,51.79,0.31,8.92,2026-05-17
1150515,6449,鈺邦,34.2,1.6,4.21,2026-05-17
1150515,6451,訊芯-KY,,0.06,8.74,2026-05-17
1150515,6456,GIS-KY,,,0.74,2026-05-17
1150515,6464,台數科,19.07,2.23,1.2,2026-05-17
1150515,6472,保瑞,27.97,2.83,3.09,2026-05-17
1150515,6477,安集,367.22,1.06,1.3,2026-05-17
1150515,6491,晶碩,14.16,3.4,2.04,2026-05-17
1150515,6504,南六,,2.6,0.79,2026-05-17
1150515,6505,台塑化,18.39,2.34,1.3,2026-05-17
1150515,6515,穎崴,200.41,0.51,54.25,2026-05-17
1150515,6525,捷敏-KY,17.3,4.76,3.09,2026-05-17
1150515,6526,達發,39.49,1.96,6.43,2026-05-17
1150515,6531,愛普*,109.76,0.65,14.89,2026-05-17
1150515,6533,晶心科,,,2.64,2026-05-17
1150515,6534,正瀚-創,20.27,4.95,3.72,2026-05-17
1150515,6541,泰福-KY,,,1.89,2026-05-17
1150515,6550,北極星藥業-KY,,,3.03,2026-05-17
1150515,6552,易華電,,0.7,1.4,2026-05-17
1150515,6558,興能高,,0.96,2.16,2026-05-17
1150515,6573,虹揚-KY,10.27,,1.79,2026-05-17
1150515,6579,研揚,27.61,2.49,2.44,2026-05-17
1150515,6581,鋼聯,17.74,4.93,2.97,2026-05-17
1150515,6582,申豐,,3.26,0.51,2026-05-17
1150515,6585,鼎基,18.73,4.9,1.78,2026-05-17
1150515,6589,台康生技,,,1.65,2026-05-17
1150515,6591,動力-KY,11.96,7.8,0.98,2026-05-17
1150515,6592,和潤企業,12.11,5.54,1.16,2026-05-17
1150515,6598,ABC-KY,,,3.71,2026-05-17
1150515,6605,帝寶,9.75,5.0,1.05,2026-05-17
1150515,6606,建德工業,22.75,4.15,1.74,2026-05-17
1150515,6614,資拓宏宇,16.02,4.14,2.16,2026-05-17
1150515,6625,必應,7.18,6.94,2.46,2026-05-17
1150515,6641,基士德-KY,38.33,2.17,0.45,2026-05-17
1150515,6645,金萬林-創,,,1.62,2026-05-17
1150515,6655,科定,33.25,8.89,3.94,2026-05-17
1150515,6657,華安,,,4.04,2026-05-17
1150515,6658,聯策,74.33,0.62,5.12,2026-05-17
1150515,6666,羅麗芬-KY,18.66,4.96,1.08,2026-05-17
1150515,6668,中揚光,,,1.87,2026-05-17
1150515,6669,緯穎,17.15,3.23,6.78,2026-05-17
1150515,6670,復盛應用,12.76,6.08,2.17,2026-05-17
1150515,6671,三能-KY,12.88,4.12,1.01,2026-05-17
1150515,6672,騰輝電子-KY,32.82,1.85,3.49,2026-05-17
1150515,6674,鋐寶科技,,,1.44,2026-05-17
1150515,6689,伊雲谷,28.89,3.06,1.46,2026-05-17
1150515,6691,洋基工程,23.27,3.5,12.72,2026-05-17
1150515,6695,芯鼎,,,3.35,2026-05-17
1150515,6698,旭暉應材,,1.58,1.94,2026-05-17
1150515,6706,惠特,,,3.31,2026-05-17
1150515,6715,嘉基,227.01,0.42,8.79,2026-05-17
1150515,6719,力智,27.86,2.3,1.47,2026-05-17
1150515,6722,輝創,15.34,5.28,1.25,2026-05-17
1150515,6742,澤米,,0.68,2.51,2026-05-17
1150515,6743,安普新,35.18,10.4,1.58,2026-05-17
1150515,6753,龍德造船,18.14,0.97,3.02,2026-05-17
1150515,6754,匯僑設計,13.6,7.95,1.37,2026-05-17
1150515,6756,威鋒電子,65.0,0.91,2.37,2026-05-17
1150515,6757,台灣虎航,8.34,4.66,3.16,2026-05-17
1150515,6768,志強-KY,15.91,6.14,1.08,2026-05-17
1150515,6770,力積電,35.48,,2.76,2026-05-17
1150515,6771,平和環保-創,14.03,7.66,1.44,2026-05-17
1150515,6776,展碁國際,14.1,5.29,1.96,2026-05-17
1150515,6781,AES-KY,29.64,1.65,5.48,2026-05-17
1150515,6782,視陽,12.75,4.44,2.83,2026-05-17
1150515,6789,采鈺,126.24,0.51,9.87,2026-05-17
1150515,6790,永豐實,13.0,6.64,1.75,2026-05-17
1150515,6792,詠業,26.44,4.2,1.96,2026-05-17
1150515,6794,向榮生技,,,6.02,2026-05-17
1150515,6796,晉弘,,0.41,2.81,2026-05-17
1150515,6799,來頡,25.43,2.71,2.52,2026-05-17
1150515,6805,富世達,44.28,0.72,16.02,2026-05-17
1150515,6806,森崴能源,,7.88,23.64,2026-05-17
1150515,6807,峰源-KY,9.88,7.42,0.72,2026-05-17
1150515,6830,汎銓,,0.14,12.16,2026-05-17
1150515,6831,邁科,147.36,0.41,18.29,2026-05-17
1150515,6834,天二科技,82.3,0.8,3.04,2026-05-17
1150515,6835,圓裕,290.38,2.65,1.39,2026-05-17
1150515,6838,台新藥,,,2.72,2026-05-17
1150515,6854,錼創科技-KY創,,,4.78,2026-05-17
1150515,6861,睿生光電,91.67,0.44,12.12,2026-05-17
1150515,6862,三集瑞-KY,26.39,3.11,2.57,2026-05-17
1150515,6863,永道-KY,98.17,1.4,1.3,2026-05-17
1150515,6869,雲豹能源,,2.47,2.46,2026-05-17
1150515,6873,泓德能源,25.79,3.02,1.09,2026-05-17
1150515,6885,全福生技,,,1.84,2026-05-17
1150515,6887,寶綠特-KY,14.77,6.91,0.88,2026-05-17
1150515,6890,來億-KY,16.37,5.44,1.67,2026-05-17
1150515,6901,鑽石投資,,,1.34,2026-05-17
1150515,6902,GOGOLOOK,37.88,,5.18,2026-05-17
1150515,6906,現觀科,32.73,2.78,2.79,2026-05-17
1150515,6908,宏碁遊戲-創,22.18,3.21,1.13,2026-05-17
1150515,6909,創控,64.2,1.92,3.45,2026-05-17
1150515,6914,阜爾運通,14.57,5.61,2.73,2026-05-17
1150515,6916,華凌,,1.56,1.18,2026-05-17
1150515,6918,愛派司,14.8,6.65,2.25,2026-05-17
1150515,6919,康霈*,,,15.96,2026-05-17
1150515,6921,嘉雨思-創,223.53,,8.65,2026-05-17
1150515,6923,中台,25.77,3.79,2.67,2026-05-17
1150515,6924,榮惠-KY創,19.79,3.79,5.24,2026-05-17
1150515,6928,攸泰科技,,1.11,1.9,2026-05-17
1150515,6931,青松健康,21.04,1.18,2.32,2026-05-17
1150515,6933,AMAX-KY,27.52,1.52,2.91,2026-05-17
1150515,6934,心誠鎂,,,4.56,2026-05-17
1150515,6936,永鴻生技,17.62,4.53,1.74,2026-05-17
1150515,6937,天虹,90.43,0.48,5.76,2026-05-17
1150515,6944,兆聯實業,25.24,2.23,7.76,2026-05-17
1150515,6949,沛爾生醫-創,,,16.93,2026-05-17
1150515,6951,青新-創,13.88,6.64,3.55,2026-05-17
1150515,6952,大武山,47.99,5.41,1.72,2026-05-17
1150515,6955,邦睿生技-創,37.05,1.96,6.04,2026-05-17
1150515,6957,裕慶-KY,15.15,5.63,3.85,2026-05-17
1150515,6958,日盛台駿,,,0.71,2026-05-17
1150515,6962,奕力-KY,24.73,2.77,0.87,2026-05-17
1150515,6965,中傑-KY,48.2,6.44,0.99,2026-05-17
1150515,6969,成信實業*-創,,,2.55,2026-05-17
1150515,6988,威力暘-創,,2.63,1.11,2026-05-17
1150515,6994,富威電力,8.33,5.75,1.6,2026-05-17
1150515,7610,聯友金屬-創,58.7,0.26,21.7,2026-05-17
1150515,7631,聚賢研發-創,17.06,3.04,2.91,2026-05-17
1150515,7705,三商餐飲,13.81,5.19,1.3,2026-05-17
1150515,7711,永擎,34.2,2.35,5.78,2026-05-17
1150515,7721,微程式,123.73,1.37,3.2,2026-05-17
1150515,7722,LINEPAY,36.74,0.77,1.63,2026-05-17
1150515,7730,暉盛-創,93.78,0.83,6.87,2026-05-17
1150515,7732,金興精密,20.26,4.28,1.26,2026-05-17
1150515,7736,虎山,15.71,5.29,1.58,2026-05-17
1150515,7740,熙特爾-創,23.11,2.02,6.05,2026-05-17
1150515,7749,意騰-KY,39.17,1.84,5.76,2026-05-17
1150515,7750,新代,63.75,0.63,16.05,2026-05-17
1150515,7760,享溫馨,26.55,6.42,1.07,2026-05-17
1150515,7765,中華資安,21.73,4.01,4.46,2026-05-17
1150515,7768,頌勝科技,77.09,1.09,11.52,2026-05-17
1150515,7769,鴻勁,86.04,0.94,19.78,2026-05-17
1150515,7780,大研生醫*,42.62,3.91,2.63,2026-05-17
1150515,7786,東方風能,12.63,4.52,2.16,2026-05-17
1150515,7788,松川精密,54.5,0.97,2.75,2026-05-17
1150515,7791,皇家可口,13.82,6.02,1.39,2026-05-17
1150515,7795,長廣,125.45,0.61,9.81,2026-05-17
1150515,7799,禾榮科,,,4.24,2026-05-17
1150515,7821,神數,11.27,4.6,2.31,2026-05-17
1150515,7822,倍利科,66.8,0.61,8.66,2026-05-17
1150515,7823,奧義賽博-KY創,,,6.11,2026-05-17
1150515,8011,台通,21.0,3.92,0.91,2026-05-17
1150515,8016,矽創,17.21,4.2,2.81,2026-05-17
1150515,8021,尖點,126.5,0.45,11.9,2026-05-17
1150515,8028,昇陽半導體,63.61,0.97,9.5,2026-05-17
1150515,8033,雷虎,209.7,,11.12,2026-05-17
1150515,8039,台虹,60.76,1.39,3.58,2026-05-17
1150515,8045,達運光電,98.14,1.46,3.38,2026-05-17
1150515,8046,南電,166.53,0.25,10.87,2026-05-17
1150515,8070,長華*,42.59,6.0,1.8,2026-05-17
1150515,8072,陞泰,26.08,3.76,0.95,2026-05-17
1150515,8081,致新,14.54,6.26,3.02,2026-05-17
1150515,8101,華冠,,,2.71,2026-05-17
1150515,8103,瀚荃,22.2,2.72,2.08,2026-05-17
1150515,8104,錸寶,,0.59,1.25,2026-05-17
1150515,8105,凌巨,523.33,,0.86,2026-05-17
1150515,8110,華東,18.32,3.0,2.04,2026-05-17
1150515,8112,至上,9.83,4.66,2.33,2026-05-17
1150515,8114,振樺電,14.4,5.31,2.17,2026-05-17
1150515,8131,福懋科,32.93,1.53,2.29,2026-05-17
1150515,8150,南茂,68.56,1.52,2.3,2026-05-17
1150515,8162,微矽電子-創,38.91,2.79,2.66,2026-05-17
1150515,8163,達方,66.37,1.48,0.92,2026-05-17
1150515,8201,無敵,,,1.71,2026-05-17
1150515,8210,勤誠,41.8,0.99,14.01,2026-05-17
1150515,8213,志超,19.35,3.05,0.61,2026-05-17
1150515,8215,明基材,,1.1,1.78,2026-05-17
1150515,8222,寶一,59.43,0.97,2.68,2026-05-17
1150515,8249,菱光,18.1,4.33,1.06,2026-05-17
1150515,8261,富鼎,23.03,3.72,2.61,2026-05-17
1150515,8271,宇瞻,11.79,1.86,4.91,2026-05-17
1150515,8341,日友,16.28,5.23,1.95,2026-05-17
1150515,8367,建新國際,11.86,6.83,1.19,2026-05-17
1150515,8374,羅昇,,0.19,5.72,2026-05-17
1150515,8404,百和興業-KY,15.28,3.0,0.96,2026-05-17
1150515,8411,福貞-KY,122.0,0.82,0.44,2026-05-17
1150515,8422,可寧衛*,24.12,4.61,2.74,2026-05-17
1150515,8429,金麗-KY,55.91,,0.17,2026-05-17
1150515,8438,昶昕,35.51,1.39,3.26,2026-05-17
1150515,8442,威宏-KY,23.02,7.28,0.8,2026-05-17
1150515,8443,阿瘦,,1.75,1.19,2026-05-17
1150515,8454,富邦媒,17.89,5.33,4.8,2026-05-17
1150515,8462,柏文,15.3,5.2,4.15,2026-05-17
1150515,8463,潤泰材,10.09,3.74,1.3,2026-05-17
1150515,8464,億豐,14.27,5.08,3.38,2026-05-17
1150515,8466,美吉吉-KY,,2.15,0.36,2026-05-17
1150515,8467,波力-KY,14.81,5.54,2.41,2026-05-17
1150515,8473,山林水,12.21,5.4,0.89,2026-05-17
1150515,8476,台境*,38.33,1.24,1.4,2026-05-17
1150515,8478,東哥遊艇,9.62,4.11,1.55,2026-05-17
1150515,8481,政伸,13.02,6.93,1.62,2026-05-17
1150515,8482,商億-KY,20.3,4.09,1.56,2026-05-17
1150515,8487,愛爾達-創,13.96,6.15,2.81,2026-05-17
1150515,8488,吉源-KY,,,0.3,2026-05-17
1150515,8499,鼎炫-KY,27.66,2.9,1.33,2026-05-17
1150515,8926,台汽電,14.98,3.94,2.56,2026-05-17
1150515,8940,新天地,26.43,,1.32,2026-05-17
1150515,8996,高力,74.18,0.44,20.82,2026-05-17
1150515,9802,鈺齊-KY,13.32,6.75,1.12,2026-05-17
1150515,9902,台火,,2.16,1.12,2026-05-17
1150515,9904,寶成,7.16,5.0,0.51,2026-05-17
1150515,9905,大華,14.75,5.29,0.75,2026-05-17
1150515,9906,欣巴巴,11.99,0.25,1.94,2026-05-17
1150515,9907,統一實,14.5,7.33,1.14,2026-05-17
1150515,9908,大台北,16.44,4.12,0.99,2026-05-17
1150515,9910,豐泰,15.22,5.83,2.59,2026-05-17
1150515,9911,櫻花,12.96,6.07,2.9,2026-05-17
1150515,9912,偉聯,,,1.82,2026-05-17
1150515,9914,美利達,18.95,3.99,1.05,2026-05-17
1150515,9917,中保科,16.52,5.54,3.47,2026-05-17
1150515,9918,欣天然,25.47,3.48,2.43,2026-05-17
1150515,9919,康那香,,1.43,1.36,2026-05-17
1150515,9921,巨大,189.75,2.37,0.87,2026-05-17
1150515,9924,福興,15.29,5.92,0.94,2026-05-17
1150515,9925,新保,16.68,4.98,1.14,2026-05-17
1150515,9926,新海,17.95,4.29,1.97,2026-05-17
1150515,9927,泰銘,13.67,7.46,1.55,2026-05-17
1150515,9928,中視,,,0.59,2026-05-17
1150515,9929,秋雨,42.41,,1.4,2026-05-17
1150515,9930,中聯資源,14.48,5.84,2.46,2026-05-17
1150515,9931,欣高,14.18,5.33,1.18,2026-05-17
1150515,9933,中鼎,8.89,2.66,1.63,2026-05-17
1150515,9934,成霖,,1.03,0.63,2026-05-17
1150515,9935,慶豐富,11.1,6.59,1.24,2026-05-17
1150515,9937,全國,22.61,3.91,2.9,2026-05-17
1150515,9938,百和,12.73,6.85,1.01,2026-05-17
1150515,9939,宏全,13.86,4.96,1.95,2026-05-17
1150515,9940,信義,49.32,3.29,1.01,2026-05-17
1150515,9941,裕融,10.7,6.27,1.18,2026-05-17
1150515,9942,茂順,14.19,6.01,2.14,2026-05-17
1150515,9943,好樂迪,15.33,6.34,1.89,2026-05-17
1150515,9944,新麗,340.0,1.76,0.52,2026-05-17
1150515,9945,潤泰新,6.46,4.78,0.57,2026-05-17
1150515,9946,三發地產,4.04,8.15,0.77,2026-05-17
1150515,9955,佳龍,40.63,,2.42,2026-05-17
1150515,9958,世紀鋼,13.33,4.31,2.25,2026-05-17
1150515,1101,台泥,,3.32,0.77,2026-05-18
1150515,1102,亞泥,11.53,6.7,0.69,2026-05-18
1150515,1103,嘉泥,16.19,4.25,0.47,2026-05-18
1150515,1104,環泥,10.68,6.76,0.75,2026-05-18
1150515,1108,幸福,6.86,7.22,1.03,2026-05-18
1150515,1109,信大,18.8,6.06,0.6,2026-05-18
1150515,1110,東泥,44.38,2.11,0.85,2026-05-18
1150515,1201,味全,31.71,1.74,0.78,2026-05-18
1150515,1203,味王,24.74,2.35,1.55,2026-05-18
1150515,1210,大成,12.54,5.67,1.76,2026-05-18
1150515,1213,大飲,,3.93,0.8,2026-05-18
1150515,1215,卜蜂,15.09,5.0,3.9,2026-05-18
1150515,1216,統一,20.46,3.96,2.97,2026-05-18
1150515,1217,愛之味,19.79,2.63,0.63,2026-05-18
1150515,1218,泰山,11.98,7.15,0.72,2026-05-18
1150515,1219,福壽,27.23,3.91,0.94,2026-05-18
1150515,1220,台榮,600.0,1.67,0.92,2026-05-18
1150515,1225,福懋油,17.11,3.42,1.76,2026-05-18
1150515,1227,佳格,19.52,4.7,1.36,2026-05-18
1150515,1229,聯華,15.17,5.07,1.27,2026-05-18
1150515,1231,聯華食,19.43,2.92,3.38,2026-05-18
1150515,1232,大統益,17.17,4.85,3.79,2026-05-18
1150515,1233,天仁,35.12,0.69,1.87,2026-05-18
1150515,1234,黑松,20.21,4.89,0.74,2026-05-18
1150515,1235,興泰,,2.53,0.63,2026-05-18
1150515,1236,宏亞,,6.75,0.86,2026-05-18
1150515,1256,鮮活果汁-KY,13.56,3.68,1.54,2026-05-18
1150515,1301,台塑,,1.09,0.75,2026-05-18
1150515,1303,南亞,36.93,0.94,1.76,2026-05-18
1150515,1304,台聚,,1.22,0.75,2026-05-18
1150515,1305,華夏,,0.8,0.95,2026-05-18
1150515,1307,三芳,11.62,6.91,1.3,2026-05-18
1150515,1308,亞聚,,1.54,0.7,2026-05-18
1150515,1309,台達化,,0.96,1.08,2026-05-18
1150515,1310,台苯,,,0.57,2026-05-18
1150515,1312,國喬,,,0.41,2026-05-18
1150515,1313,聯成,,0.95,0.49,2026-05-18
1150515,1314,中石化,,,0.33,2026-05-18
1150515,1315,達新,39.29,7.44,0.56,2026-05-18
1150515,1316,上曜,,,0.85,2026-05-18
1150515,1319,東陽,14.11,6.36,1.59,2026-05-18
1150515,1321,大洋,,1.29,1.12,2026-05-18
1150515,1323,永裕,34.46,4.66,0.68,2026-05-18
1150515,1324,地球,,1.94,0.87,2026-05-18
1150515,1325,恆大,,1.13,0.87,2026-05-18
1150515,1326,台化,296.33,1.35,0.7,2026-05-18
1150515,1337,再生-KY,,,0.35,2026-05-18
1150515,1338,廣華-KY,,1.97,0.21,2026-05-18
1150515,1339,昭輝,9.39,6.3,0.72,2026-05-18
1150515,1340,勝悅-KY,,,0.31,2026-05-18
1150515,1341,富林-KY,14.95,6.56,2.72,2026-05-18
1150515,1342,八貫,15.66,6.44,3.48,2026-05-18
1150515,1402,遠東新,16.43,4.73,0.6,2026-05-18
1150515,1409,新纖,12.48,5.34,0.65,2026-05-18
1150515,1410,南染,50.0,0.74,1.6,2026-05-18
1150515,1413,宏洲,22.5,,1.12,2026-05-18
1150515,1414,東和,53.79,1.28,1.08,2026-05-18
1150515,1416,廣豐,12.91,5.14,0.46,2026-05-18
1150515,1417,嘉裕,18.36,3.03,0.67,2026-05-18
1150515,1418,東華,,,0.83,2026-05-18
1150515,1419,新紡,5.08,2.69,0.98,2026-05-18
1150515,1423,利華,10.9,8.76,1.11,2026-05-18
1150515,1432,大魯閣,3.01,12.2,1.11,2026-05-18
1150515,1434,福懋,25.33,3.29,0.56,2026-05-18
1150515,1436,華友聯,10.74,10.93,1.64,2026-05-18
1150515,1437,勤益控,10.2,3.4,0.69,2026-05-18
1150515,1438,三地開發,7.43,,0.71,2026-05-18
1150515,1439,雋揚,8.1,2.0,0.77,2026-05-18
1150515,1440,南紡,,2.61,0.69,2026-05-18
1150515,1441,大東,,,1.61,2026-05-18
1150515,1442,名軒,13.65,8.97,1.21,2026-05-18
1150515,1443,立益物流,23.82,,1.55,2026-05-18
1150515,1444,力麗,,,0.59,2026-05-18
1150515,1445,大宇,,4.37,0.72,2026-05-18
1150515,1446,宏和,8.88,9.93,0.73,2026-05-18
1150515,1447,力鵬,,,0.59,2026-05-18
1150515,1449,佳和,,,0.69,2026-05-18
1150515,1451,年興,19.21,5.85,0.46,2026-05-18
1150515,1452,宏益,,1.83,0.55,2026-05-18
1150515,1453,大將,102.27,2.67,0.89,2026-05-18
1150515,1454,台富,,0.78,1.18,2026-05-18
1150515,1455,集盛,,2.02,0.73,2026-05-18
1150515,1456,怡華,3.81,,0.65,2026-05-18
1150515,1457,宜進,15.44,7.12,0.64,2026-05-18
1150515,1459,聯發,7.61,1.69,1.06,2026-05-18
1150515,1460,宏遠,,,0.83,2026-05-18
1150515,1463,強盛新,,0.73,1.17,2026-05-18
1150515,1464,得力,27.03,2.5,0.77,2026-05-18
1150515,1465,偉全,,2.51,0.79,2026-05-18
1150515,1466,聚隆,,1.39,1.02,2026-05-18
1150515,1467,南緯,,,0.57,2026-05-18
1150515,1468,昶和,100.83,,1.33,2026-05-18
1150515,1470,大統新創,25.11,2.97,1.9,2026-05-18
1150515,1471,首利,,,1.07,2026-05-18
1150515,1472,三洋實業,13.93,6.7,1.98,2026-05-18
1150515,1473,台南,,2.48,0.75,2026-05-18
1150515,1474,弘裕,41.46,2.51,0.59,2026-05-18
1150515,1475,業旺,10.37,5.67,1.15,2026-05-18
1150515,1476,儒鴻,16.42,4.42,3.39,2026-05-18
1150515,1477,聚陽,15.74,6.88,4.14,2026-05-18
1150515,1503,士電,28.32,2.63,2.61,2026-05-18
1150515,1504,東元,30.84,2.88,1.94,2026-05-18
1150515,1506,正道,145.0,,1.09,2026-05-18
1150515,1512,瑞利,25.78,,1.02,2026-05-18
1150515,1513,中興電,18.23,4.0,3.44,2026-05-18
1150515,1514,亞力,33.97,1.89,4.83,2026-05-18
1150515,1515,力山,23.06,2.65,1.06,2026-05-18
1150515,1516,川飛,1095.0,,4.29,2026-05-18
1150515,1517,利奇,,1.99,0.65,2026-05-18
1150515,1519,華城,56.56,1.46,31.56,2026-05-18
1150515,1521,大億,34.51,3.06,1.01,2026-05-18
1150515,1522,堤維西,95.16,4.07,1.0,2026-05-18
1150515,1524,耿鼎,19.03,4.9,1.64,2026-05-18
1150515,1525,江申,37.31,4.69,0.86,2026-05-18
1150515,1526,日馳,,,0.66,2026-05-18
1150515,1527,鑽全,35.22,4.68,0.91,2026-05-18
1150515,1528,恩德,,0.4,2.24,2026-05-18
1150515,1529,樂事綠能,17.54,5.0,1.69,2026-05-18
1150515,1530,亞崴,23.43,3.71,0.79,2026-05-18
1150515,1531,高林股,,7.97,0.63,2026-05-18
1150515,1532,勤美,17.44,3.92,0.57,2026-05-18
1150515,1533,車王電,21.1,,1.41,2026-05-18
1150515,1535,中宇,12.66,6.09,1.54,2026-05-18
1150515,1536,和大,,1.56,1.91,2026-05-18
1150515,1537,廣隆,16.51,5.74,2.23,2026-05-18
1150515,1538,正峰,,,3.19,2026-05-18
1150515,1539,巨庭,388.75,5.47,0.63,2026-05-18
1150515,1540,喬福,22.2,4.84,1.17,2026-05-18
1150515,1541,錩泰,9.1,2.42,0.75,2026-05-18
1150515,1558,伸興,15.94,5.58,1.09,2026-05-18
1150515,1560,中砂,63.31,0.78,11.61,2026-05-18
1150515,1563,巧新,101.7,4.47,1.18,2026-05-18
1150515,1568,倉佑,21.38,3.49,1.6,2026-05-18
1150515,1582,信錦,36.15,3.02,1.91,2026-05-18
1150515,1583,程泰,17.26,2.08,0.92,2026-05-18
1150515,1587,吉茂,69.51,1.75,1.42,2026-05-18
1150515,1590,亞德客-KY,32.07,1.95,5.76,2026-05-18
1150515,1597,直得,150.84,0.39,6.54,2026-05-18
1150515,1598,岱宇,,2.49,0.79,2026-05-18
1150515,1603,華電,11.15,6.67,0.63,2026-05-18
1150515,1604,聲寶,13.82,6.58,0.98,2026-05-18
1150515,1605,華新,25.47,1.43,0.94,2026-05-18
1150515,1608,華榮,5.78,6.28,1.39,2026-05-18
1150515,1609,大亞,14.02,2.09,1.5,2026-05-18
1150515,1611,中電,275.0,7.27,0.9,2026-05-18
1150515,1612,宏泰,11.93,6.98,1.39,2026-05-18
1150515,1614,三洋電,23.48,3.13,1.44,2026-05-18
1150515,1615,大山,9.07,5.81,1.73,2026-05-18
1150515,1616,億泰,16.83,6.57,1.73,2026-05-18
1150515,1617,榮星,16.25,4.2,1.06,2026-05-18
1150515,1618,合機,8.37,4.46,1.14,2026-05-18
1150515,1623,大東電,18.54,3.49,3.79,2026-05-18
1150515,1626,艾美特-KY,,,0.55,2026-05-18
1150515,1702,南僑,45.69,4.86,0.69,2026-05-18
1150515,1707,葡萄王,13.44,5.58,1.59,2026-05-18
1150515,1708,東鹼,11.77,4.04,1.33,2026-05-18
1150515,1709,和益,13.09,5.49,0.99,2026-05-18
1150515,1710,東聯,,,0.92,2026-05-18
1150515,1711,永光,,0.59,3.39,2026-05-18
1150515,1712,興農,16.49,6.11,2.19,2026-05-18
1150515,1713,國化,10.69,6.47,1.79,2026-05-18
1150515,1714,和桐,15.38,1.83,0.76,2026-05-18
1150515,1717,長興,53.18,1.27,3.2,2026-05-18
1150515,1718,中纖,26.5,,0.38,2026-05-18
1150515,1720,生達,11.41,4.87,1.82,2026-05-18
1150515,1721,三晃,,,3.61,2026-05-18
1150515,1722,台肥,43.99,4.37,0.82,2026-05-18
1150515,1723,中碳,31.98,2.33,2.29,2026-05-18
1150515,1725,元禎,19.14,3.45,0.84,2026-05-18
1150515,1726,永記,12.95,4.82,1.14,2026-05-18
1150515,1727,中華化,236.22,0.17,5.3,2026-05-18
1150515,1730,花仙子,11.36,5.7,1.54,2026-05-18
1150515,1731,美吾華,15.36,5.67,1.29,2026-05-18
1150515,1732,毛寶,29.06,2.29,2.25,2026-05-18
1150515,1733,五鼎,15.8,4.52,1.58,2026-05-18
1150515,1734,杏輝,17.79,5.23,1.65,2026-05-18
1150515,1735,日勝化,32.16,2.5,1.63,2026-05-18
1150515,1736,喬山,14.4,3.38,2.55,2026-05-18
1150515,1737,臺鹽,15.8,4.45,0.91,2026-05-18
1150515,1752,南光,16.16,4.88,1.41,2026-05-18
1150515,1760,寶齡富錦,24.58,3.27,2.86,2026-05-18
1150515,1762,中化生,,0.53,0.87,2026-05-18
1150515,1773,勝一,24.21,2.28,4.44,2026-05-18
1150515,1776,展宇,38.78,3.16,1.32,2026-05-18
1150515,1783,和康生,13.01,5.09,2.17,2026-05-18
1150515,1786,科妍,32.94,3.41,2.25,2026-05-18
1150515,1789,神隆,136.43,1.52,1.46,2026-05-18
1150515,1795,美時,13.17,1.39,2.11,2026-05-18
1150515,1802,台玻,500.0,,3.81,2026-05-18
1150515,1805,寶徠,78.08,,0.83,2026-05-18
1150515,1806,冠軍,57.5,1.86,0.6,2026-05-18
1150515,1808,潤隆,10.84,5.16,1.89,2026-05-18
1150515,1809,中釉,203.16,0.65,2.18,2026-05-18
1150515,1810,和成,4.97,1.06,0.71,2026-05-18
1150515,1817,凱撒衛,9.46,5.55,1.22,2026-05-18
1150515,1903,士紙,37.29,,2.3,2026-05-18
1150515,1904,正隆,16.68,2.21,0.76,2026-05-18
1150515,1905,華紙,,,0.81,2026-05-18
1150515,1906,寶隆,,0.94,0.52,2026-05-18
1150515,1907,永豐餘,17.86,4.0,0.53,2026-05-18
1150515,1909,榮成,,,0.56,2026-05-18
1150515,2002,中鋼,,0.83,0.93,2026-05-18
1150515,2006,東和鋼鐵,9.8,6.62,1.46,2026-05-18
1150515,2007,燁興,,,0.93,2026-05-18
1150515,2008,高興昌,36.67,3.64,1.39,2026-05-18
1150515,2009,第一銅,68.16,1.03,1.69,2026-05-18
1150515,2010,春源,9.76,8.79,1.22,2026-05-18
1150515,2012,春雨,,2.03,1.08,2026-05-18
1150515,2013,中鋼構,13.02,5.71,1.45,2026-05-18
1150515,2014,中鴻,,,2.07,2026-05-18
1150515,2015,豐興,15.77,5.27,1.72,2026-05-18
1150515,2017,官田鋼,,,0.69,2026-05-18
