Time,AccBidOrders,AccBidVolume,AccAskOrders,AccAskVolume,AccTransaction,AccTradeVolume,AccTradeValue,date
110215,15778422,34537894,13087435,21130729,2680918,9045700,781121,2026-05-15
110220,15784418,34712750,13091818,21236178,2681530,9047584,781284,2026-05-15
110225,15788894,34710413,13095613,21214293,2682157,9049114,781389,2026-05-15
110230,15794557,34584318,13099754,21154999,2682927,9051525,781611,2026-05-15
110235,15799765,34662112,13103927,21145251,2683499,9053647,781736,2026-05-15
110240,15804829,34521510,13107822,21132027,2684135,9057696,781886,2026-05-15
110245,15809570,34654477,13111538,21201370,2684792,9059619,782038,2026-05-15
110250,15814490,34624237,13115140,21158343,2685414,9061963,782149,2026-05-15
110255,15819126,34566156,13118644,21130937,2686181,9064140,782294,2026-05-15
110300,15825009,34469437,13123112,21082633,2687168,9067579,782563,2026-05-15
110305,15831529,34674910,13128310,21175899,2687846,9070466,782764,2026-05-15
110310,15837262,34630002,13132588,21210939,2688445,9071902,782915,2026-05-15
110315,15843282,34578529,13137590,21210447,2689373,9074524,783120,2026-05-15
110320,15851393,34564733,13144475,21229906,2690794,9078202,783470,2026-05-15
110325,15856154,34650642,13148838,21168358,2691649,9081223,783684,2026-05-15
110330,15860112,34663111,13152779,21122227,2692301,9082984,783808,2026-05-15
110335,15865694,34616580,13157906,21221805,2692998,9085445,783971,2026-05-15
110340,15870495,34719578,13162056,21275654,2693902,9087621,784136,2026-05-15
110345,15874510,34732221,13165764,21265612,2694877,9090389,784327,2026-05-15
110350,15879182,34704027,13170483,21345762,2695554,9091916,784502,2026-05-15
110355,15883531,34691375,13174390,21328729,2696154,9093462,784675,2026-05-15
110400,15888067,34757781,13178388,21220676,2696759,9095246,784818,2026-05-15
110405,15893292,34674786,13182889,21261804,2697433,9097587,785234,2026-05-15
110410,15897806,34651695,13186590,21252045,2698042,9100412,785374,2026-05-15
110415,15903130,34525971,13191242,21215979,2699152,9104951,785624,2026-05-15
110420,15908806,34723798,13196035,21262066,2699874,9106935,785748,2026-05-15
110425,15913026,34705696,13199688,21249152,2700521,9108696,785891,2026-05-15
110430,15917540,34754836,13203613,21303851,2701139,9110520,785994,2026-05-15
110435,15922302,34721140,13207484,21262095,2701794,9112652,786138,2026-05-15
110440,15927011,34709755,13211654,21271563,2702491,9114376,786277,2026-05-15
110445,15932377,34699464,13216382,21257965,2703114,9116222,786377,2026-05-15
110450,15936868,34728743,13220471,21309932,2703589,9118245,786466,2026-05-15
110455,15940957,34732528,13223988,21306691,2704090,9119838,786592,2026-05-15
110500,15945777,34641425,13227971,21307183,2704702,9121197,786787,2026-05-15
110505,15952390,34651106,13232995,21266399,2705344,9122895,787050,2026-05-15
110510,15958382,34686165,13237803,21261117,2706208,9125603,787246,2026-05-15
110515,15964236,34726666,13242945,21283845,2707222,9128955,788134,2026-05-15
110520,15968853,34797130,13246821,21321627,2707921,9130849,788293,2026-05-15
110525,15973308,34913091,13250488,21407275,2708422,9132054,788473,2026-05-15
110530,15977240,34920527,13253976,21389921,2709024,9133489,788581,2026-05-15
110535,15981878,34863639,13258049,21320338,2709698,9135306,788714,2026-05-15
110540,15985639,34847703,13261447,21346514,2710295,9136944,788944,2026-05-15
110545,15991015,34664324,13266367,21241979,2711174,9139764,789292,2026-05-15
110550,15997564,34562086,13271344,21224388,2711872,9141244,789438,2026-05-15
110555,16002828,34712293,13275589,21300067,2712531,9142842,789593,2026-05-15
110600,16007829,34705203,13279576,21297813,2713216,9144404,789725,2026-05-15
110605,16014957,34637055,13285757,21221343,2714139,9147412,790250,2026-05-15
110610,16023660,34300678,13293099,21127420,2715638,9152550,790612,2026-05-15
110615,16032718,34508068,13301788,21212286,2718014,9158464,791000,2026-05-15
110620,16039531,34735953,13307561,21289463,2718791,9160516,791174,2026-05-15
110625,16044815,34665516,13311836,21241259,2719475,9162588,791411,2026-05-15
110630,16050544,34654200,13316729,21305942,2720251,9164622,791610,2026-05-15
110635,16055021,34580806,13321219,21226762,2720954,9166295,791754,2026-05-15
110640,16059566,34609230,13325564,21338868,2721638,9168142,791911,2026-05-15
110645,16064235,34461690,13329540,21303585,2722630,9170610,792130,2026-05-15
110650,16070029,34453459,13334403,21315788,2723505,9172785,792302,2026-05-15
110655,16075206,34658628,13338578,21362877,2724203,9174775,792441,2026-05-15
110700,16079981,34746585,13342392,21353769,2724851,9177089,792574,2026-05-15
110705,16085326,34629650,13347011,21351335,2725587,9179412,792708,2026-05-15
110710,16090501,34693104,13351244,21357850,2726322,9182024,792904,2026-05-15
110715,16097305,34544908,13357085,21296507,2727773,9187111,793204,2026-05-15
110720,16102547,34613260,13361640,21365172,2729266,9191858,793443,2026-05-15
110725,16107820,34567885,13365991,21341000,2730188,9194102,793627,2026-05-15
110730,16112722,34771941,13369884,21404561,2730834,9195974,793758,2026-05-15
110735,16117379,34680124,13373838,21354742,2731517,9197863,793884,2026-05-15
110740,16122549,34706865,13378738,21361045,2732570,9201478,794166,2026-05-15
110745,16131455,34572001,13386194,21336290,2733820,9204681,794438,2026-05-15
110750,16137347,34613520,13391363,21308269,2735666,9209049,794778,2026-05-15
110755,16142492,34703368,13395942,21385376,2736519,9211348,794989,2026-05-15
110800,16146986,34713274,13400026,21400536,2737507,9213732,795204,2026-05-15
110805,16152844,34705574,13405033,21391285,2738608,9218200,795414,2026-05-15
110810,16158174,34730894,13409239,21396037,2739258,9220451,795575,2026-05-15
110815,16162937,34649531,13413422,21347770,2740089,9222808,795738,2026-05-15
110820,16168323,34744552,13417570,21425413,2741282,9226108,795968,2026-05-15
110825,16172952,34701505,13421405,21444106,2742159,9229367,796188,2026-05-15
110830,16179319,34677035,13426266,21385811,2743346,9234197,796460,2026-05-15
110835,16185562,34766638,13430760,21436439,2744060,9236445,796612,2026-05-15
110840,16192623,34734096,13436123,21391240,2744965,9239087,796786,2026-05-15
110845,16198056,34703169,13440170,21387907,2745769,9242050,796937,2026-05-15
110850,16203932,34824159,13444809,21433114,2746617,9244060,797086,2026-05-15
110855,16210266,34783007,13449175,21410542,2747416,9246585,797348,2026-05-15
110900,16216890,34640162,13454134,21324236,2748883,9251448,797768,2026-05-15
110905,16224007,34861033,13459423,21387447,2749895,9254446,798054,2026-05-15
110910,16229208,34837795,13463681,21417846,2750443,9255719,798150,2026-05-15
110915,16234118,34886406,13467601,21427394,2751095,9257099,798257,2026-05-15
110920,16240809,34757439,13472221,21330619,2752095,9260889,798562,2026-05-15
110925,16246416,34897102,13476237,21459004,2752559,9262091,798652,2026-05-15
110930,16251893,34870843,13480125,21446060,2753341,9264182,798795,2026-05-15
110935,16256892,34872263,13484154,21410393,2753993,9265818,798911,2026-05-15
110940,16262245,34827896,13488122,21351410,2754666,9268113,799042,2026-05-15
110945,16267628,34924199,13492229,21460218,2755328,9269737,799176,2026-05-15
110950,16273570,34789056,13496764,21334544,2755938,9271905,799293,2026-05-15
110955,16279571,34836273,13501259,21445465,2756737,9274357,799448,2026-05-15
111000,16284576,34852493,13505024,21474838,2757326,9276467,799560,2026-05-15
111005,16291207,34842625,13509484,21442869,2758083,9279504,799705,2026-05-15
111010,16298191,34826162,13514205,21375830,2759159,9282997,800051,2026-05-15
111015,16304784,34929767,13518874,21404563,2759936,9285437,800747,2026-05-15
111020,16309932,34938437,13522786,21377777,2760502,9287218,800881,2026-05-15
111025,16315754,34936476,13527133,21416238,2761355,9289428,801154,2026-05-15
111030,16320880,34947671,13530987,21380716,2762047,9292006,801369,2026-05-15
111035,16327389,34919062,13535628,21389735,2762922,9295125,801574,2026-05-15
111040,16332314,35001611,13539546,21401293,2763605,9297155,801711,2026-05-15
111045,16337284,34948533,13543927,21403687,2764286,9300005,801873,2026-05-15
111050,16342436,34895667,13548085,21452787,2764993,9301988,802070,2026-05-15
111055,16347727,34983444,13552104,21440313,2765640,9304233,802180,2026-05-15
111100,16352430,35020377,13556133,21454701,2766252,9306331,802280,2026-05-15
111105,16357452,34976649,13560369,21486477,2766961,9308819,802479,2026-05-15
111110,16362448,34915079,13564309,21418165,2767407,9310561,802570,2026-05-15
111115,16366967,35000297,13568049,21421521,2767830,9312599,802666,2026-05-15
111120,16372264,34852249,13572119,21439793,2768512,9315126,802797,2026-05-15
111125,16378113,34916347,13576396,21467382,2769224,9317929,803178,2026-05-15
111130,16383146,34965597,13580655,21421635,2769788,9319463,803295,2026-05-15
111135,16388755,34947523,13585069,21514731,2770284,9322139,803405,2026-05-15
111140,16393198,34926266,13589041,21460891,2770991,9324722,803534,2026-05-15
111145,16397635,34920472,13593039,21521735,2771490,9325853,803665,2026-05-15
111150,16402145,34992311,13596918,21497550,2771976,9327198,803786,2026-05-15
111155,16406688,34969623,13600904,21550548,2772498,9329019,803875,2026-05-15
111200,16410504,34877306,13604706,21414489,2772978,9330246,803971,2026-05-15
111205,16414571,34996077,13608668,21524051,2773381,9331092,804031,2026-05-15
111210,16419554,34971040,13612394,21535729,2774246,9333966,804160,2026-05-15
111215,16423679,35060691,13616003,21560033,2774901,9335976,804285,2026-05-15
111220,16428537,34931840,13620341,21482095,2775856,9339171,804493,2026-05-15
111225,16433269,34992114,13624429,21498875,2777633,9343596,804847,2026-05-15
111230,16437878,34949326,13628391,21489787,2778124,9345205,804920,2026-05-15
111235,16444834,34823650,13633210,21462978,2778892,9349579,805107,2026-05-15
111240,16449555,34971488,13636956,21508676,2779769,9352314,805294,2026-05-15
111245,16453581,35049162,13640277,21511317,2780593,9355390,805483,2026-05-15
111250,16457416,35017952,13643402,21518962,2781176,9357163,805616,2026-05-15
111255,16461379,34944191,13646814,21521311,2781745,9359017,805751,2026-05-15
111300,16465229,35007192,13649704,21520394,2782316,9361369,805839,2026-05-15
111305,16470286,34953844,13653669,21536149,2783082,9364368,806014,2026-05-15
111310,16475014,34991834,13657162,21538400,2783843,9367035,806151,2026-05-15
111315,16481090,34955194,13661252,21516525,2785026,9371547,806438,2026-05-15
111320,16486040,34956516,13664992,21531696,2785705,9373873,806626,2026-05-15
111325,16490577,34912864,13668729,21502452,2786160,9375096,806709,2026-05-15
111330,16495281,35000258,13671974,21591936,2786859,9376875,806818,2026-05-15
111335,16500118,34956991,13675429,21576108,2787843,9380514,806976,2026-05-15
111340,16504300,34963264,13678511,21556891,2788267,9382239,807059,2026-05-15
111345,16508686,35066570,13682398,21598163,2788793,9383495,807159,2026-05-15
111350,16513038,34858761,13685494,21502953,2789406,9385478,807336,2026-05-15
111355,16517907,34977599,13688883,21546847,2789868,9387028,807462,2026-05-15
111400,16524638,35001234,13693391,21474232,2807425,9446294,813623,2026-05-15
111405,16530294,35160618,13697474,21587082,2808095,9448579,813798,2026-05-15
111410,16534614,35113683,13700402,21532941,2808749,9451213,813933,2026-05-15
111415,16540597,35117012,13704480,21560352,2810257,9455922,814361,2026-05-15
111420,16545833,35129949,13708236,21561815,2811113,9459128,814596,2026-05-15
111425,16550839,35109551,13711761,21503182,2811844,9461626,814720,2026-05-15
111430,16555385,35182194,13715398,21536828,2812579,9464575,814890,2026-05-15
111435,16559112,35200328,13718445,21564200,2813168,9466204,814978,2026-05-15
111440,16563443,35161504,13721765,21535046,2813723,9468777,815096,2026-05-15
111445,16568612,35107037,13725743,21536971,2814427,9471451,815286,2026-05-15
111450,16573898,35063531,13729375,21514370,2815018,9472765,815398,2026-05-15
111455,16578535,35179761,13733067,21560537,2815674,9474403,815590,2026-05-15
111500,16586016,34905352,13738602,21385647,2816584,9477697,816086,2026-05-15
111505,16594022,34996949,13745964,21443239,2818037,9482143,816430,2026-05-15
111510,16599319,35122991,13750461,21478905,2818964,9485020,816617,2026-05-15
111515,16606755,35171925,13756303,21531761,2819780,9487222,817218,2026-05-15
111520,16613299,35175857,13761755,21554789,2820438,9489017,817377,2026-05-15
111525,16618802,35264014,13766191,21593557,2821089,9490723,817550,2026-05-15
111530,16624372,35163666,13770600,21586203,2821997,9494404,817758,2026-05-15
111535,16629071,35229796,13774247,21593698,2822573,9496254,817870,2026-05-15
111540,16633533,35239768,13777926,21583328,2823175,9497504,817987,2026-05-15
111545,16638249,35115063,13781934,21541804,2823861,9500088,818165,2026-05-15
111550,16643006,35039614,13785751,21520703,2824507,9502366,818387,2026-05-15
111555,16648021,35138604,13789995,21573404,2825182,9504374,818553,2026-05-15
111600,16652173,35173107,13793555,21615247,2825739,9506466,818663,2026-05-15
111605,16659699,35049104,13800111,21528324,2827154,9511049,819039,2026-05-15
111610,16665954,35084669,13805852,21562818,2828260,9516343,819256,2026-05-15
111615,16670680,35148788,13810052,21593426,2829079,9519415,819437,2026-05-15
111620,16675418,35117843,13814322,21559647,2829845,9523626,819685,2026-05-15
111625,16681887,35040904,13819965,21620804,2831323,9528257,820189,2026-05-15
111630,16690143,35146196,13825991,21621248,2832278,9533063,820370,2026-05-15
111635,16695907,35170844,13830468,21583489,2833201,9535425,820606,2026-05-15
111640,16701185,35014244,13834564,21549558,2834044,9537607,820809,2026-05-15
111645,16705899,35188991,13838073,21609028,2834561,9538815,820887,2026-05-15
111650,16710178,35202049,13841169,21586801,2835115,9540213,820995,2026-05-15
111655,16714935,35152904,13845170,21541095,2835674,9542382,821230,2026-05-15
111700,16719085,35192112,13848804,21637509,2836193,9543654,821334,2026-05-15
111705,16724818,35132214,13853607,21582961,2837227,9546797,821798,2026-05-15
111710,16729027,35273470,13856917,21628975,2837826,9548741,821912,2026-05-15
111715,16733854,35275628,13860772,21591839,2838477,9550649,822037,2026-05-15
111720,16739970,34866358,13865906,21471613,2839269,9552910,822330,2026-05-15
111725,16746073,35065876,13871028,21602159,2840899,9556568,822603,2026-05-15
111730,16751862,35252309,13875722,21603195,2841747,9559083,822778,2026-05-15
111735,16758575,35153018,13880866,21541869,2843355,9562528,823092,2026-05-15
111740,16763131,35228488,13884612,21646806,2844027,9565545,823213,2026-05-15
111745,16767849,35186405,13888153,21539406,2844602,9567126,823350,2026-05-15
111750,16773690,35220846,13892940,21605600,2845171,9568564,823452,2026-05-15
111755,16779550,35073406,13897348,21498929,2845850,9570688,823588,2026-05-15
111800,16784266,35200582,13901103,21584335,2846504,9572826,823760,2026-05-15
111805,16790484,35061934,13905530,21545446,2847478,9575294,823999,2026-05-15
111810,16795454,35230113,13908955,21611288,2848054,9577628,824134,2026-05-15
111815,16801651,35246728,13913700,21615217,2848663,9579742,824282,2026-05-15
111820,16806476,35021400,13917366,21524951,2849232,9581766,824428,2026-05-15
111825,16812711,35205433,13922246,21575467,2850053,9584904,824614,2026-05-15
111830,16817093,35163386,13926054,21559823,2850830,9588028,824781,2026-05-15
111835,16822862,35123126,13930531,21550831,2852793,9593042,825328,2026-05-15
111840,16830150,35193310,13935304,21578826,2853382,9594513,825465,2026-05-15
111845,16836588,35209258,13940225,21572747,2854075,9596901,825629,2026-05-15
111850,16843171,35236553,13945079,21565614,2854658,9598255,825771,2026-05-15
111855,16848245,35070154,13948972,21545191,2855258,9600024,825898,2026-05-15
111900,16852922,35353276,13952698,21674876,2855753,9602412,825986,2026-05-15
111905,16859990,35285482,13958722,21575521,2856602,9604633,826120,2026-05-15
111910,16864365,35326186,13963075,21683367,2857401,9607936,826236,2026-05-15
111915,16868379,35310309,13966642,21699320,2857897,9609667,826384,2026-05-15
111920,16873269,35237135,13970832,21605689,2858516,9610948,826531,2026-05-15
111925,16877700,35336253,13974737,21677686,2859031,9611982,826654,2026-05-15
111930,16881541,35390464,13978005,21713588,2859532,9613096,826737,2026-05-15
111935,16887133,35345537,13982392,21681861,2860034,9614520,826890,2026-05-15
